epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_min_grounded,eta_max_grounded
20,0.028617899493985646,-15.106653791094388,0.012629924559788808,0.0,-15.065405967040613,-15.106653791094388,nan,0.010605697489228589,0.0020242270705602286,0.030053780947161508,-15.107210873753983,0.01258819028121826,0.0,-15.064568902525604,-15.107210873753983,nan,0.0,0.008755929495885634,0.0,0.0028415374754588553,0.0,362.0,0.0,,0.00029650793048111826,,,0.3956102610730712,-0.32392703390772976,0.6693080359093103,0.5388970875737498,6.025084025055975,15.037234792103117,1,2.8084046655789057,9.485856035672676,inf,-inf,-0.02817564715351653,0.043602149694312475,-0.03253113070442734,0.03686705348015623,inf,-inf,1.5737814062841338,0.08863817176416112,0.08863817176416112,0.08863817176416112,784,2.387668855455495,1.5413235536960481,1.674613500604081,0.9866943359375,1.0,-0.8334711034433534,6.118117609033471,1.4951250049395008,3.377667097600169,0.5286168433404361,0.0,0.0,5.993772893669965,6.199470918080931,2.8084046655789057,9.485856035672676
21,0.028595171141453043,-15.107453409718994,0.01252860180471579,0.0,-15.066329636772826,-15.107453409718994,nan,0.010483603006156177,0.0020449987985596053,0.030053780947161508,-15.107210873753983,0.01258819028121826,0.0,-15.064568902525604,-15.107210873753983,nan,0.0,0.00809445747431158,0.0,0.0022263001961063235,0.0,362.0,0.0,,0.0002961689409166081,,,0.3956102610730712,-0.32392703390772976,0.6693080359093103,0.5388970875737498,6.025084025055975,15.037234792103117,1,2.8084046655789057,9.485856035672676,inf,-inf,-0.027329876356848047,0.04026193813685878,-0.031095608345074834,0.03643604889394604,inf,-inf,1.5523784868638522,0.08839600809649459,0.08839600809649459,0.08839600809649459,784,2.387668855455495,1.5413235536960481,1.674613500604081,0.9866943359375,1.0,-0.8334711034433534,6.118117609033471,1.4951250049395008,3.377667097600169,0.5286168433404361,0.0,0.0,5.993772893669965,6.199470918080931,2.8084046655789057,9.485856035672676
22,0.028618914266868602,-15.108093711714899,0.012341063244976755,0.0,-15.067133734203054,-15.108093711714899,nan,0.010273290944170552,0.00206777230080621,0.030053780947161508,-15.107210873753983,0.01258819028121826,0.0,-15.064568902525604,-15.107210873753983,nan,0.0,0.007553334262366151,0.0,0.0018737237919671695,0.0,362.0,0.0,,0.0002958144705868971,,,0.3956102610730712,-0.32392703390772976,0.6693080359093103,0.5388970875737498,6.025084025055975,15.037234792103117,1,2.8084046655789057,9.485856035672676,inf,-inf,-0.026004038138888613,0.03764101126579609,-0.0291981302712604,0.03464874152697656,inf,-inf,1.5319916505783948,0.08819441895785893,0.08819441895785893,0.08819441895785893,784,2.387668855455495,1.5413235536960481,1.674613500604081,0.9866943359375,1.0,-0.8334711034433534,6.118117609033471,1.4951250049395008,3.377667097600169,0.5286168433404361,0.0,0.0,5.993772893669965,6.199470918080931,2.8084046655789057,9.485856035672676
23,0.028579871570248737,-15.108637554536731,0.01209770280187491,0.0,-15.067959980164607,-15.108637554536731,nan,0.009999044345030895,0.0020986584568440116,0.030053780947161508,-15.107210873753983,0.01258819028121826,0.0,-15.064568902525604,-15.107210873753983,nan,0.0,0.007179805245156518,0.0,0.0018283091179414075,0.0,362.0,0.0,,0.0002954445583636514,,,0.3956102610730712,-0.32392703390772976,0.6693080359093103,0.5388970875737498,6.025084025055975,15.037234792103117,1,2.8084046655789057,9.485856035672676,inf,-inf,-0.02560067187735597,0.03616163721511324,-0.027969902063064468,0.03382604803020651,inf,-inf,1.5111741147658548,0.08806004453237792,0.08806004453237792,0.08806004453237792,784,2.387668855455495,1.5413235536960481,1.674613500604081,0.9866943359375,1.0,-0.8334711034433534,6.118117609033471,1.4951250049395008,3.377667097600169,0.5286168433404361,0.0,0.0,5.993772893669965,6.199470918080931,2.8084046655789057,9.485856035672676
24,0.028619501421090213,-15.109053453031022,0.011786428268275263,0.0,-15.068647523341657,-15.109053453031022,nan,0.009660664951601096,0.002125763316674179,0.030053780947161508,-15.107210873753983,0.01258819028121826,0.0,-15.064568902525604,-15.107210873753983,nan,0.0,0.006777852603420593,0.0,0.001925488846407586,0.0,362.0,0.0,,0.00029505924481191474,,,0.3956102610730712,-0.32392703390772976,0.6693080359093103,0.5388970875737498,6.025084025055975,15.037234792103117,1,2.8084046655789057,9.485856035672676,inf,-inf,-0.024335599868348604,0.03445252951439555,-0.027415931126938194,0.03243875049632111,inf,-inf,1.4897904656683276,0.08782875156883807,0.08782875156883807,0.08782875156883807,784,2.387668855455495,1.5413235536960481,1.674613500604081,0.9866943359375,1.0,-0.8334711034433534,6.118117609033471,1.4951250049395008,3.377667097600169,0.5286168433404361,0.0,0.0,5.993772893669965,6.199470918080931,2.8084046655789057,9.485856035672676
25,0.028583576857871332,-15.109423510657738,0.011459823451755911,0.0,-15.069380110348112,-15.109423510657738,nan,0.009301160055106152,0.002158663396649766,0.030053780947161508,-15.109757691052254,0.011276001833806776,0.0,-15.068427908271286,-15.109757691052254,nan,0.0,0.006480304548728249,0.0,0.0018730452258407398,0.0,362.0,0.0,,0.0002946585721856603,,,0.3648706457011736,-0.294073632898169,0.7184321758913154,0.5114962925460499,6.48622706585533,15.037234792103117,1,2.5377858088769383,9.841736010568845,inf,-inf,-0.023999654243689668,0.03312396173375663,-0.026126921519756083,0.03161957859010708,inf,-inf,1.467205362230908,0.08778286979906254,0.08778286979906254,0.08778286979906254,784,2.053881582686548,1.4296361176488073,1.5511225737342789,0.982421875,1.0,-0.8092252728138756,6.69658284795828,1.6880650633175547,3.8780798506096805,0.5886167470640216,0.0,0.0,6.498059927119169,6.803734210006545,2.5377858088769383,9.841736010568845
26,0.02862454441304439,-15.109734204751984,0.01110662085547075,0.0,-15.070003039483469,-15.109734204751984,nan,0.008916039395047377,0.0021905814604233653,0.030053780947161508,-15.109757691052254,0.011276001833806776,0.0,-15.068427908271286,-15.109757691052254,nan,0.0,0.006190840427704263,0.0,0.001905705187414526,0.0,362.0,0.0,,0.0002942425844231566,,,0.3648706457011736,-0.294073632898169,0.7184321758913154,0.5114962925460499,6.48622706585533,15.037234792103117,1,2.5377858088769383,9.841736010568845,inf,-inf,-0.023667463302847976,0.0319773525858695,-0.02529653199792134,0.03071165835031532,inf,-inf,1.4453033872921248,0.08762674343598449,0.08762674343598449,0.08762674343598449,784,2.053881582686548,1.4296361176488073,1.5511225737342789,0.982421875,1.0,-0.8092252728138756,6.69658284795828,1.6880650633175547,3.8780798506096805,0.5886167470640216,0.0,0.0,6.498059927119169,6.803734210006545,2.5377858088769383,9.841736010568845
27,0.02859970266667034,-15.109995793930526,0.010744195201934413,0.0,-15.070651896061923,-15.109995793930526,nan,0.00852376420824074,0.002220430993693669,0.030053780947161508,-15.109757691052254,0.011276001833806776,0.0,-15.068427908271286,-15.109757691052254,nan,0.0,0.006038934317580314,0.0,0.0016916233376657293,0.0,362.0,0.0,,0.0002938113271421496,,,0.3648706457011736,-0.294073632898169,0.7184321758913154,0.5114962925460499,6.48622706585533,15.037234792103117,1,2.5377858088769383,9.841736010568845,inf,-inf,-0.023618735945206977,0.03009992010318025,-0.024792818718114746,0.029912389183503398,inf,-inf,1.423084472297496,0.08751942579524301,0.08751942579524301,0.08751942579524301,784,2.053881582686548,1.4296361176488073,1.5511225737342789,0.982421875,1.0,-0.8092252728138756,6.69658284795828,1.6880650633175547,3.8780798506096805,0.5886167470640216,0.0,0.0,6.498059927119169,6.803734210006545,2.5377858088769383,9.841736010568845
28,0.02859301797571869,-15.110245232340809,0.010404388035360436,0.0,-15.07124782632973,-15.110245232340809,nan,0.008155533412938959,0.0022488546224214653,0.030053780947161508,-15.109757691052254,0.011276001833806776,0.0,-15.068427908271286,-15.109757691052254,nan,0.0,0.005788834688421413,0.0,0.0015889295874148167,0.0,362.0,0.0,,0.00029336484763486,,,0.3648706457011736,-0.294073632898169,0.7184321758913154,0.5114962925460499,6.48622706585533,15.037234792103117,1,2.5377858088769383,9.841736010568845,inf,-inf,-0.023527612863922943,0.02943047922156549,-0.024327718674642944,0.029011744909755114,inf,-inf,1.401469466709554,0.08748370630341677,0.08748370630341677,0.08748370630341677,784,2.053881582686548,1.4296361176488073,1.5511225737342789,0.982421875,1.0,-0.8092252728138756,6.69658284795828,1.6880650633175547,3.8780798506096805,0.5886167470640216,0.0,0.0,6.498059927119169,6.803734210006545,2.5377858088769383,9.841736010568845
29,0.02860113906787034,-15.11045741823827,0.010058776811610238,0.0,-15.07179750235879,-15.11045741823827,nan,0.007786394295426845,0.0022723825161833876,0.030053780947161508,-15.109757691052254,0.011276001833806776,0.0,-15.068427908271286,-15.109757691052254,nan,0.0,0.00561483896747333,0.0,0.00140871904245508,0.0,362.0,0.0,,0.00029290319486279713,,,0.3648706457011736,-0.294073632898169,0.7184321758913154,0.5114962925460499,6.48622706585533,15.037234792103117,1,2.5377858088769383,9.841736010568845,inf,-inf,-0.02368758311694015,0.028401210773756437,-0.02342308195445341,0.028890980813585928,inf,-inf,1.3781389757681988,0.08744461287336291,0.08744461287336291,0.08744461287336291,784,2.053881582686548,1.4296361176488073,1.5511225737342789,0.982421875,1.0,-0.8092252728138756,6.69658284795828,1.6880650633175547,3.8780798506096805,0.5886167470640216,0.0,0.0,6.498059927119169,6.803734210006545,2.5377858088769383,9.841736010568845
30,0.028612077160194715,-15.110666533881359,0.009752301428279177,0.0,-15.072302155292885,-15.110666533881359,nan,0.007458108846518053,0.00229419258176113,0.030053780947161508,-15.110966677247413,0.009591183321152833,0.0,-15.071321712979099,-15.110966677247413,nan,0.0,0.005510199030763638,0.0,0.0014143057588661958,0.0,362.0,0.0,,0.0002924264194513898,,,0.33043346037568466,-0.2569549731786737,0.7613003684868147,0.4801524535594182,7.069367128193484,15.037234792103117,1,2.422781155064517,10.160981704534162,inf,-inf,-0.023407143790434053,0.027654990685153497,-0.023306546770574452,0.028005864985188988,inf,-inf,1.3549293057404603,0.08735980366782153,0.08735980366782153,0.08735980366782153,784,1.7361542268714847,1.3143703549793844,1.4247003959738567,0.97705078125,1.0,-0.730896965054697,7.415146587919102,1.816402879789833,4.193932944910818,0.622621482426888,0.0,0.0,7.13422935751391,7.513775791689135,2.422781155064517,10.160981704534162
31,0.02857444144221796,-15.110876275129874,0.009470840533634757,0.0,-15.072830993154021,-15.110876275129874,nan,0.007159321426099524,0.0023115191075352283,0.030053780947161508,-15.110966677247413,0.009591183321152833,0.0,-15.071321712979099,-15.110966677247413,nan,0.0,0.005313812766504459,0.0,0.0012551137411303877,0.0,362.0,0.0,,0.00029193457368443463,,,0.33043346037568466,-0.2569549731786737,0.7613003684868147,0.4801524535594182,7.069367128193484,15.037234792103117,1,2.422781155064517,10.160981704534162,inf,-inf,-0.02307273709912263,0.026845598584722845,-0.022788021914451048,0.027312750568140837,inf,-inf,1.3318777381814866,0.08723194250490145,0.08723194250490145,0.08723194250490145,784,1.7361542268714847,1.3143703549793844,1.4247003959738567,0.97705078125,1.0,-0.730896965054697,7.415146587919102,1.816402879789833,4.193932944910818,0.622621482426888,0.0,0.0,7.13422935751391,7.513775791689135,2.422781155064517,10.160981704534162
32,0.02861642686220868,-15.111060951349744,0.009186948080562965,0.0,-15.073257576406972,-15.111060951349744,nan,0.006863071217867327,0.002323876862695638,0.030053780947161508,-15.110966677247413,0.009591183321152833,0.0,-15.071321712979099,-15.110966677247413,nan,0.0,0.005172062345221611,0.0,0.0012432253365156603,0.0,362.0,0.0,,0.0002914277114983626,,,0.33043346037568466,-0.2569549731786737,0.7613003684868147,0.4801524535594182,7.069367128193484,15.037234792103117,1,2.422781155064517,10.160981704534162,inf,-inf,-0.02335804021284034,0.026140012210595472,-0.02283284671347443,0.027099291667509153,inf,-inf,1.3089516828895944,0.08725843131332243,0.08725843131332243,0.08725843131332243,784,1.7361542268714847,1.3143703549793844,1.4247003959738567,0.97705078125,1.0,-0.730896965054697,7.415146587919102,1.816402879789833,4.193932944910818,0.622621482426888,0.0,0.0,7.13422935751391,7.513775791689135,2.422781155064517,10.160981704534162
33,0.028595245084410033,-15.111255976163319,0.008936236305263402,0.0,-15.073724494773645,-15.111255976163319,nan,0.0066039056764859464,0.0023323306287774616,0.030053780947161508,-15.110966677247413,0.009591183321152833,0.0,-15.071321712979099,-15.110966677247413,nan,0.0,0.005088587622850309,0.0,0.0011833737374105395,0.0,362.0,0.0,,0.00029090588847632414,,,0.33043346037568466,-0.2569549731786737,0.7613003684868147,0.4801524535594182,7.069367128193484,15.037234792103117,1,2.422781155064517,10.160981704534162,inf,-inf,-0.02310149999682947,0.025299709796415017,-0.022957558453680513,0.02622072641111793,inf,-inf,1.2870485197501513,0.08726473393826645,0.08726473393826645,0.08726473393826645,784,1.7361542268714847,1.3143703549793844,1.4247003959738567,0.97705078125,1.0,-0.730896965054697,7.415146587919102,1.816402879789833,4.193932944910818,0.622621482426888,0.0,0.0,7.13422935751391,7.513775791689135,2.422781155064517,10.160981704534162
34,0.028586064143597545,-15.111419322722917,0.008694584697934434,0.0,-15.074138673881384,-15.111419322722917,nan,0.0063522095637177775,0.002342375134216664,0.030053780947161508,-15.110966677247413,0.009591183321152833,0.0,-15.071321712979099,-15.110966677247413,nan,0.0,0.005018849072785485,0.0,0.0011957614282302404,0.0,362.0,0.0,,0.0002903691618420941,,,0.33043346037568466,-0.2569549731786737,0.7613003684868147,0.4801524535594182,7.069367128193484,15.037234792103117,1,2.422781155064517,10.160981704534162,inf,-inf,-0.022952299172887203,0.024794787733499836,-0.02228217139734109,0.026031780640984867,inf,-inf,1.2652510500424523,0.0872477944204413,0.0872477944204413,0.0872477944204413,784,1.7361542268714847,1.3143703549793844,1.4247003959738567,0.97705078125,1.0,-0.730896965054697,7.415146587919102,1.816402879789833,4.193932944910818,0.622621482426888,0.0,0.0,7.13422935751391,7.513775791689135,2.422781155064517,10.160981704534162
35,0.028593654529489507,-15.11159004485202,0.008477456368209936,0.0,-15.074518933954321,-15.11159004485202,nan,0.0061371497490403295,0.0023403066191696065,0.030053780947161508,-15.111877229105202,0.008354337487340189,0.0,-15.0734691106707,-15.111877229105202,nan,0.0,0.004905404910664165,0.0,0.0010604375500522605,0.0,362.0,0.0,,0.0002898175904537963,,,0.30619213506881177,-0.22911862651065673,0.7935420096803177,0.45828515610712045,7.523547734797263,15.037234792103117,1,2.4144930270655456,10.454336506671535,inf,-inf,-0.022980619713582666,0.024281123860252503,-0.022428849218641755,0.025472466645551202,inf,-inf,1.2418074330309,0.08727667342667485,0.08727667342667485,0.08727667342667485,784,1.4534307620778275,1.202587642022041,1.3017662493716078,0.9647216796875,1.0,-0.6477653273355,7.961376531787707,1.860796076425873,4.329826754305111,0.6364705196433114,0.0,0.0,7.638109335588299,8.083621065795217,2.4144930270655456,10.454336506671535
36,0.028595273474489705,-15.111748743132575,0.008264531960765271,0.0,-15.074888937697319,-15.111748743132575,nan,0.005922179253760189,0.002342352707005083,0.030053780947161508,-15.111877229105202,0.008354337487340189,0.0,-15.0734691106707,-15.111877229105202,nan,0.0,0.004842459740281826,0.0,0.00106164582660237,0.0,362.0,0.0,,0.00028925123479744914,,,0.30619213506881177,-0.22911862651065673,0.7935420096803177,0.45828515610712045,7.523547734797263,15.037234792103117,1,2.4144930270655456,10.454336506671535,inf,-inf,-0.022798775490161058,0.023552550160949835,-0.022327810647668613,0.02513655016144527,inf,-inf,1.2201136205227996,0.08726002394061859,0.08726002394061859,0.08726002394061859,784,1.4534307620778275,1.202587642022041,1.3017662493716078,0.9647216796875,1.0,-0.6477653273355,7.961376531787707,1.860796076425873,4.329826754305111,0.6364705196433114,0.0,0.0,7.638109335588299,8.083621065795217,2.4144930270655456,10.454336506671535
37,0.028602556620602244,-15.111897012422295,0.008065470679996273,0.0,-15.075228985121697,-15.111897012422295,nan,0.005727989779623425,0.0023374809003728477,0.030053780947161508,-15.111877229105202,0.008354337487340189,0.0,-15.0734691106707,-15.111877229105202,nan,0.0,0.004747948778774161,0.0,0.0008970927918269453,0.0,362.0,0.0,,0.0002886701569803325,,,0.30619213506881177,-0.22911862651065673,0.7935420096803177,0.45828515610712045,7.523547734797263,15.037234792103117,1,2.4144930270655456,10.454336506671535,inf,-inf,-0.022689669963529873,0.023385178289434264,-0.0221602092567957,0.024821944135055025,inf,-inf,1.1980602691021194,0.0871984247422112,0.0871984247422112,0.0871984247422112,784,1.4534307620778275,1.202587642022041,1.3017662493716078,0.9647216796875,1.0,-0.6477653273355,7.961376531787707,1.860796076425873,4.329826754305111,0.6364705196433114,0.0,0.0,7.638109335588299,8.083621065795217,2.4144930270655456,10.454336506671535
38,0.028603633873961542,-15.112059373414862,0.007885552530584287,0.0,-15.075570187010316,-15.112059373414862,nan,0.005552745597228694,0.0023328069333555883,0.030053780947161508,-15.111877229105202,0.008354337487340189,0.0,-15.0734691106707,-15.111877229105202,nan,0.0,0.004666319304577372,0.0,0.0010090193350245984,0.0,362.0,0.0,,0.00028807442072417716,,,0.30619213506881177,-0.22911862651065673,0.7935420096803177,0.45828515610712045,7.523547734797263,15.037234792103117,1,2.4144930270655456,10.454336506671535,inf,-inf,-0.022605573312114255,0.02306672027380342,-0.022158824186464872,0.024335506027995987,inf,-inf,1.1779463513690787,0.08726388650796638,0.08726388650796638,0.08726388650796638,784,1.4534307620778275,1.202587642022041,1.3017662493716078,0.9647216796875,1.0,-0.6477653273355,7.961376531787707,1.860796076425873,4.329826754305111,0.6364705196433114,0.0,0.0,7.638109335588299,8.083621065795217,2.4144930270655456,10.454336506671535
39,0.028605218269120908,-15.112176107712164,0.0076982340592689335,0.0,-15.075872655383774,-15.112176107712164,nan,0.005377865875875222,0.002320368183393712,0.030053780947161508,-15.111877229105202,0.008354337487340189,0.0,-15.0734691106707,-15.111877229105202,nan,0.0,0.004646867514699988,0.0,0.0009417237502530855,0.0,362.0,0.0,,0.000287464091358177,,,0.30619213506881177,-0.22911862651065673,0.7935420096803177,0.45828515610712045,7.523547734797263,15.037234792103117,1,2.4144930270655456,10.454336506671535,inf,-inf,-0.022628477907018208,0.022694227133585803,-0.022297460040815575,0.024411094095446093,inf,-inf,1.1567727812461444,0.0873241786221942,0.0873241786221942,0.0873241786221942,784,1.4534307620778275,1.202587642022041,1.3017662493716078,0.9647216796875,1.0,-0.6477653273355,7.961376531787707,1.860796076425873,4.329826754305111,0.6364705196433114,0.0,0.0,7.638109335588299,8.083621065795217,2.4144930270655456,10.454336506671535
40,0.02859791723725048,-15.112313843756608,0.007535473114217503,0.0,-15.07618045340514,-15.112313843756608,nan,0.0052235382293952725,0.0023119348848222275,0.030053780947161508,-15.112578770186063,0.007418726414746126,0.0,-15.075106262824155,-15.112578770186063,nan,0.0,0.004557795515965481,0.0,0.0009660813113860181,0.0,362.0,0.0,,0.00028683923581182487,,,0.2909663243538601,-0.20937893445454472,0.8145993108960303,0.4455816536588296,7.849753143037626,15.037234792103117,1,2.530616711272426,10.728007088394053,inf,-inf,-0.02246478337616842,0.02279052927147073,-0.022096117670969317,0.024165318154075664,inf,-inf,1.1354433126179198,0.08739203909988658,0.08739203909988658,0.08739203909988658,784,1.2128549509560254,1.0986707578330908,1.1839134338598531,0.940673828125,1.0,-0.5730651484280145,8.351663708965926,1.8473687826363019,4.239285641562003,0.6272926801621765,0.0,0.0,8.00005879892594,8.468478140629031,2.530616711272426,10.728007088394053
41,0.028603717091209336,-15.112443601211272,0.007376429131610227,0.0,-15.07646345498845,-15.112443601211272,nan,0.005077609945972415,0.0022988191856378104,0.030053780947161508,-15.112578770186063,0.007418726414746126,0.0,-15.075106262824155,-15.112578770186063,nan,0.0,0.004529288906366863,0.0,0.0009100067924989033,0.0,362.0,0.0,,0.00028619992260757275,,,0.2909663243538601,-0.20937893445454472,0.8145993108960303,0.4455816536588296,7.849753143037626,15.037234792103117,1,2.530616711272426,10.728007088394053,inf,-inf,-0.022368508820131423,0.02227945188553302,-0.02219240564436231,0.02389177264630176,inf,-inf,1.11588115815471,0.0874878740037679,0.0874878740037679,0.0874878740037679,784,1.2128549509560254,1.0986707578330908,1.1839134338598531,0.940673828125,1.0,-0.5730651484280145,8.351663708965926,1.8473687826363019,4.239285641562003,0.6272926801621765,0.0,0.0,8.00005879892594,8.468478140629031,2.530616711272426,10.728007088394053
42,0.028608467040954592,-15.112564996545013,0.007224054352221469,0.0,-15.076732475151836,-15.112564996545013,nan,0.004938303003667329,0.002285751348554145,0.030053780947161508,-15.112578770186063,0.007418726414746126,0.0,-15.075106262824155,-15.112578770186063,nan,0.0,0.0044674591691515044,0.0,0.000876648319441932,0.0,362.0,0.0,,0.00028554622185331796,,,0.2909663243538601,-0.20937893445454472,0.8145993108960303,0.4455816536588296,7.849753143037626,15.037234792103117,1,2.530616711272426,10.728007088394053,inf,-inf,-0.022405978897679493,0.02224569330851466,-0.022406416376802425,0.02366670246576186,inf,-inf,1.0948231414740803,0.08753673058714313,0.08753673058714313,0.08753673058714313,784,1.2128549509560254,1.0986707578330908,1.1839134338598531,0.940673828125,1.0,-0.5730651484280145,8.351663708965926,1.8473687826363019,4.239285641562003,0.6272926801621765,0.0,0.0,8.00005879892594,8.468478140629031,2.530616711272426,10.728007088394053
43,0.02861251249942555,-15.112664283390039,0.007072860957131616,0.0,-15.076978909933482,-15.112664283390039,nan,0.004802681965737363,0.0022701789913942513,0.030053780947161508,-15.112578770186063,0.007418726414746126,0.0,-15.075106262824155,-15.112578770186063,nan,0.0,0.004429552482864197,0.0,0.0009192347532274922,0.0,362.0,0.0,,0.00028487820523471477,,,0.2909663243538601,-0.20937893445454472,0.8145993108960303,0.4455816536588296,7.849753143037626,15.037234792103117,1,2.530616711272426,10.728007088394053,inf,-inf,-0.02214629854533804,0.021999425968303222,-0.02173224828903322,0.023461599913090134,inf,-inf,1.0757634637583358,0.08761771569486082,0.08761771569486082,0.08761771569486082,784,1.2128549509560254,1.0986707578330908,1.1839134338598531,0.940673828125,1.0,-0.5730651484280145,8.351663708965926,1.8473687826363019,4.239285641562003,0.6272926801621765,0.0,0.0,8.00005879892594,8.468478140629031,2.530616711272426,10.728007088394053
44,0.02860672782688767,-15.112775294210321,0.006937518768124472,0.0,-15.077231047615308,-15.112775294210321,nan,0.004684223639444012,0.0022532951286804597,0.030053780947161508,-15.112578770186063,0.007418726414746126,0.0,-15.075106262824155,-15.112578770186063,nan,0.0,0.004387466007441499,0.0,0.0008691704275898251,0.0,362.0,0.0,,0.00028419594600731323,,,0.2909663243538601,-0.20937893445454472,0.8145993108960303,0.4455816536588296,7.849753143037626,15.037234792103117,1,2.530616711272426,10.728007088394053,inf,-inf,-0.02189882696519004,0.02208449241020577,-0.02217626315246282,0.023399389105740135,inf,-inf,1.0565422569459577,0.08779094547594476,0.08779094547594476,0.08779094547594476,784,1.2128549509560254,1.0986707578330908,1.1839134338598531,0.940673828125,1.0,-0.5730651484280145,8.351663708965926,1.8473687826363019,4.239285641562003,0.6272926801621765,0.0,0.0,8.00005879892594,8.468478140629031,2.530616711272426,10.728007088394053
45,0.02861147386651176,-15.112881516147228,0.006802944517834828,0.0,-15.07746709776288,-15.112881516147228,nan,0.004566771298009465,0.0022361732198253603,0.030053780947161508,-15.11314213008315,0.006694509685202259,0.0,-15.076393839450786,-15.11314213008315,nan,0.0,0.004367602078809029,0.0,0.0008305824270678526,0.0,362.0,0.0,,0.00028349951898852603,,,0.2820597744766479,-0.19518998281921196,0.8264779344520068,0.43987751724277435,8.082945629015057,15.037234792103117,1,2.7071846570948006,10.913712071087758,inf,-inf,-0.021945709714743095,0.021773130081231933,-0.022069942522385477,0.023250700749564403,inf,-inf,1.0375611958702073,0.0879602378468942,0.0879602378468942,0.0879602378468942,784,1.0116684704959173,1.0035908048883007,1.0748074964414793,0.9010009765625,1.0,-0.5099977671881042,8.598502275571487,1.7983839029234827,4.031388122153346,0.6054546118953517,0.0,0.0,8.253654547028816,8.714239652673466,2.7071846570948006,10.913712071087758
46,0.028609114979614342,-15.112977730913798,0.006670919482957164,0.0,-15.077697696451226,-15.112977730913798,nan,0.004448729385060651,0.0022221900978965144,0.030053780947161508,-15.11314213008315,0.006694509685202259,0.0,-15.076393839450786,-15.11314213008315,nan,0.0,0.004313151274683362,0.0,0.000815086425542344,0.0,362.0,0.0,,0.00028278900054942377,,,0.2820597744766479,-0.19518998281921196,0.8264779344520068,0.43987751724277435,8.082945629015057,15.037234792103117,1,2.7071846570948006,10.913712071087758,inf,-inf,-0.021776536438014128,0.02192064830314288,-0.021962753440074135,0.023250693982690907,inf,-inf,1.0187135682745783,0.08810699395946775,0.08810699395946775,0.08810699395946775,784,1.0116684704959173,1.0035908048883007,1.0748074964414793,0.9010009765625,1.0,-0.5099977671881042,8.598502275571487,1.7983839029234827,4.031388122153346,0.6054546118953517,0.0,0.0,8.253654547028816,8.714239652673466,2.7071846570948006,10.913712071087758
47,0.028612758978940722,-15.113063601863255,0.006547555111790558,0.0,-15.077903287772523,-15.113063601863255,nan,0.004345668983649233,0.0022018861281413262,0.030053780947161508,-15.11314213008315,0.006694509685202259,0.0,-15.076393839450786,-15.11314213008315,nan,0.0,0.004299952075488446,0.0,0.0008609890219162152,0.0,362.0,0.0,,0.00028206446860636015,,,0.2820597744766479,-0.19518998281921196,0.8264779344520068,0.43987751724277435,8.082945629015057,15.037234792103117,1,2.7071846570948006,10.913712071087758,inf,-inf,-0.021641158230174908,0.021633583625871915,-0.022265043986613046,0.023261362888809114,inf,-inf,1.001194163899524,0.08830776563160145,0.08830776563160145,0.08830776563160145,784,1.0116684704959173,1.0035908048883007,1.0748074964414793,0.9010009765625,1.0,-0.5099977671881042,8.598502275571487,1.7983839029234827,4.031388122153346,0.6054546118953517,0.0,0.0,8.253654547028816,8.714239652673466,2.7071846570948006,10.913712071087758
48,0.028621315687844852,-15.113156912099548,0.00642489838643203,0.0,-15.07811069802527,-15.113156912099548,nan,0.004237971741228231,0.002186926645203802,0.030053780947161508,-15.11314213008315,0.006694509685202259,0.0,-15.076393839450786,-15.11314213008315,nan,0.0,0.0042361956532208965,0.0,0.0008538135174153105,0.0,362.0,0.0,,0.00028132600261242746,,,0.2820597744766479,-0.19518998281921196,0.8264779344520068,0.43987751724277435,8.082945629015057,15.037234792103117,1,2.7071846570948006,10.913712071087758,inf,-inf,-0.02168158053912713,0.021618111889932803,-0.021888843577858867,0.023167875919739615,inf,-inf,0.9837610427896315,0.08841802567692594,0.08841802567692594,0.08841802567692594,784,1.0116684704959173,1.0035908048883007,1.0748074964414793,0.9010009765625,1.0,-0.5099977671881042,8.598502275571487,1.7983839029234827,4.031388122153346,0.6054546118953517,0.0,0.0,8.253654547028816,8.714239652673466,2.7071846570948006,10.913712071087758
