epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_std_grounded,eta_min_grounded,eta_max_grounded,eta_max_over_min_grounded,eta_log10_range_grounded,n_points_grounded
0,51.078323727638924,1676.2014310251877,0.0014497973711148097,0.0,1727.2812045501978,1676.2014310251877,nan,1.780804419598107e-06,0.0014480165666952113,76.67742767129246,131.92147155508397,0.0032470148735800485,0.0,208.60214624125,131.92147155508397,nan,67523.88580078258,957.0198938989022,0.0,3324.208570112332,70.55640768938464,46.0,46.0,,0.0002999920495579992,,,,,,,14.743000011109837,,0,14.527234976578654,15.013108054555284,inf,-inf,-24.79377357909899,25.301634905991165,-26.872327610420484,32.14187846099892,inf,-inf,1.9722106550594123,0.1789659877201386,0.1789659877201386,0.1789659877201386,784,3.956309081633674,1.9890065245099438,2.005057319978519,,,-0.013799068508612936,14.737466683496242,0.06394653596520879,1.0334456679994488,0.014287649121714985,0.0,0.0,14.742854932926301,14.735041942019448,0.0677206743317847,14.546449986664358,15.013108054555284,1.0320805466844998,0.013713592267517782,5910
1,65.85062616578968,63.46933460277352,0.005326753703679639,0.0,129.32528752226688,63.46933460277352,nan,1.3245861711866965e-05,0.005313507841967774,76.67742767129246,131.92147155508397,0.0032470148735800485,0.0,208.60214624125,131.92147155508397,nan,4421.834030072666,23.848534771564726,0.0,112.91432423152288,185.41323701550596,46.0,46.0,,0.00029996819910385256,,,,,,,14.743000011109837,,0,14.527234976578654,15.013108054555284,inf,-inf,-2.7652068385671034,2.4064175012606053,-2.4057788782807505,3.2202358332858747,inf,-inf,1.944542615968503,0.18136301806800534,0.18136301806800534,0.18136301806800534,784,3.956309081633674,1.9890065245099438,2.005057319978519,,,-0.013799068508612936,14.737466683496242,0.06394653596520879,1.0334456679994488,0.014287649121714985,0.0,0.0,14.742854932926301,14.735041942019448,0.0677206743317847,14.546449986664358,15.013108054555284,1.0320805466844998,0.013713592267517782,5910
2,62.30647884324985,20.423542753777582,0.00899875402137963,0.0,82.73902035104881,20.423542753777582,nan,3.671017300690566e-05,0.008962043848372727,76.67742767129246,131.92147155508397,0.0032470148735800485,0.0,208.60214624125,131.92147155508397,nan,2674.44035128058,8.777346941885817,0.0,44.05150948685416,304.69803335653216,46.0,46.0,,0.000299928451253031,,,,,,,14.743000011109837,,0,14.527234976578654,15.013108054555284,inf,-inf,-1.5311994361488819,1.4325004474108858,-2.0348034901063894,2.2179239437422575,inf,-inf,1.9195325603092668,0.18345513068547578,0.18345513068547578,0.18345513068547578,784,3.956309081633674,1.9890065245099438,2.005057319978519,,,-0.013799068508612936,14.737466683496242,0.06394653596520879,1.0334456679994488,0.014287649121714985,0.0,0.0,14.742854932926301,14.735041942019448,0.0677206743317847,14.546449986664358,15.013108054555284,1.0320805466844998,0.013713592267517782,5910
3,59.26266268615441,5.134902223172128,0.011950428437490416,0.0,64.40951533776402,5.134902223172128,nan,7.205130285088984e-05,0.011878377134639531,76.67742767129246,131.92147155508397,0.0032470148735800485,0.0,208.60214624125,131.92147155508397,nan,1593.0425407596508,4.569228748824263,0.0,23.55058113485187,348.64582806662213,46.0,46.0,,0.0002998728103643344,,,,,,,14.743000011109837,,0,14.527234976578654,15.013108054555284,inf,-inf,-0.9017000264761917,1.0245302854362506,-0.9254170749356052,0.7963983285947861,inf,-inf,1.9002594969417703,0.18526187066631505,0.18526187066631505,0.18526187066631505,784,3.956309081633674,1.9890065245099438,2.005057319978519,,,-0.013799068508612936,14.737466683496242,0.06394653596520879,1.0334456679994488,0.014287649121714985,0.0,0.0,14.742854932926301,14.735041942019448,0.0677206743317847,14.546449986664358,15.013108054555284,1.0320805466844998,0.013713592267517782,5910
4,56.732843206125054,-2.5519000021650355,0.014987236615287168,0.0,54.19593044057531,-2.5519000021650355,nan,0.00011674461168665554,0.014870492003600515,76.67742767129246,131.92147155508397,0.0032470148735800485,0.0,208.60214624125,131.92147155508397,nan,1379.8335187272303,2.9761731925397394,0.0,14.238673903149914,463.626754715084,46.0,46.0,,0.00029980128253941313,,,,,,,14.743000011109837,,0,14.527234976578654,15.013108054555284,inf,-inf,-0.5929130444527169,0.8227816751901735,-0.816188953277531,0.4754924962145651,inf,-inf,1.8906105551746015,0.18620416995466746,0.18620416995466746,0.18620416995466746,784,3.956309081633674,1.9890065245099438,2.005057319978519,,,-0.013799068508612936,14.737466683496242,0.06394653596520879,1.0334456679994488,0.014287649121714985,0.0,0.0,14.742854932926301,14.735041942019448,0.0677206743317847,14.546449986664358,15.013108054555284,1.0320805466844998,0.013713592267517782,5910
5,55.21250529573738,-5.13526995060829,0.0180443211121732,0.0,50.09527966624126,-5.13526995060829,nan,0.0001683023432721242,0.017876018768901082,54.857075761291746,-7.539527176346998,0.018154165179298735,0.0,47.33570275012404,-7.539527176346998,nan,1552.80637045373,2.1172422206931576,0.0,10.422626462720459,733.409883516002,46.0,46.0,,0.0002997138756220993,,,,,,,13.522907369537043,,0,12.679377666166427,14.627235281837029,inf,-inf,-0.5748723149122577,0.5905158901318204,-0.754124145134307,0.5193037190017258,inf,-inf,1.8871272442097087,0.18652641639697365,0.18652641639697365,0.18652641639697365,784,3.7630660343048943,1.9391933078980161,1.9949868883007453,,,-0.08274575738109963,13.542409384322644,0.24267374876899847,1.1536240710668515,0.06206430928801199,0.0,0.0,13.535174152673882,13.547668351567587,0.20603672407218354,12.860370059692965,14.090493610415422,1.095652267004191,0.03967274166340795,5910
6,54.417847433310556,-7.2213350546593125,0.018882451028541816,0.0,47.21539482967978,-7.2213350546593125,nan,0.0002277575172319337,0.018654693511309887,54.857075761291746,-7.539527176346998,0.018154165179298735,0.0,47.33570275012404,-7.539527176346998,nan,1293.7716536995713,1.7310736408631298,0.0,8.340604463722979,747.3810606084236,46.0,46.0,,0.0002996105991975463,,,,,,,13.522907369537043,,0,12.679377666166427,14.627235281837029,inf,-inf,-0.4995401566772222,0.5606238067477018,-0.7126290284247949,0.38139110470804205,inf,-inf,1.8865663565028825,0.18654645231076586,0.18654645231076586,0.18654645231076586,784,3.7630660343048943,1.9391933078980161,1.9949868883007453,,,-0.08274575738109963,13.542409384322644,0.24267374876899847,1.1536240710668515,0.06206430928801199,0.0,0.0,13.535174152673882,13.547668351567587,0.20603672407218354,12.860370059692965,14.090493610415422,1.095652267004191,0.03967274166340795,5910
7,53.91930957845514,-9.32263096103478,0.01942936658338751,0.0,44.61610798400375,-9.32263096103478,nan,0.00029492099152022145,0.019134445591867288,54.857075761291746,-7.539527176346998,0.018154165179298735,0.0,47.33570275012404,-7.539527176346998,nan,1330.1995304761328,1.4962308149482992,0.0,7.212839508989776,889.0336418596596,46.0,46.0,,0.000299491464591178,,,,,,,13.522907369537043,,0,12.679377666166427,14.627235281837029,inf,-inf,-0.45177748570765147,0.5450142626395873,-0.6392564281040684,0.368814534731171,inf,-inf,1.8874011849115855,0.1864314700710804,0.1864314700710804,0.1864314700710804,784,3.7630660343048943,1.9391933078980161,1.9949868883007453,,,-0.08274575738109963,13.542409384322644,0.24267374876899847,1.1536240710668515,0.06206430928801199,0.0,0.0,13.535174152673882,13.547668351567587,0.20603672407218354,12.860370059692965,14.090493610415422,1.095652267004191,0.03967274166340795,5910
8,52.97503936211124,-10.526749372664236,0.019013939694252396,0.0,42.46730392914126,-10.526749372664236,nan,0.0003694315914186688,0.018644508102833735,54.857075761291746,-7.539527176346998,0.018154165179298735,0.0,47.33570275012404,-7.539527176346998,nan,1406.8171901915427,1.1697229116559407,0.0,5.448819207314109,1202.6926857403819,46.0,46.0,,0.00029935648486744646,,,,,,,13.522907369537043,,0,12.679377666166427,14.627235281837029,inf,-inf,-0.5339138784254494,0.505078793401452,-0.483832736796617,0.27678643501041933,inf,-inf,1.8904556267838084,0.18606493218453382,0.18606493218453382,0.18606493218453382,784,3.7630660343048943,1.9391933078980161,1.9949868883007453,,,-0.08274575738109963,13.542409384322644,0.24267374876899847,1.1536240710668515,0.06206430928801199,0.0,0.0,13.535174152673882,13.547668351567587,0.20603672407218354,12.860370059692965,14.090493610415422,1.095652267004191,0.03967274166340795,5910
9,52.23199171765118,-11.152551085604886,0.018758366660915293,0.0,41.09819899870721,-11.152551085604886,nan,0.0004478165044752473,0.018310550156440036,54.857075761291746,-7.539527176346998,0.018154165179298735,0.0,47.33570275012404,-7.539527176346998,nan,1498.9850692997043,0.9915406687413679,0.0,4.5117707614275835,1511.773663507389,46.0,46.0,,0.00029920567482839947,,,,,,,13.522907369537043,,0,12.679377666166427,14.627235281837029,inf,-inf,-0.4486609815102058,0.6237871958974771,-0.39874167187320175,0.29039461150566603,inf,-inf,1.8949137501835978,0.18558960787888165,0.18558960787888165,0.18558960787888165,784,3.7630660343048943,1.9391933078980161,1.9949868883007453,,,-0.08274575738109963,13.542409384322644,0.24267374876899847,1.1536240710668515,0.06206430928801199,0.0,0.0,13.535174152673882,13.547668351567587,0.20603672407218354,12.860370059692965,14.090493610415422,1.095652267004191,0.03967274166340795,5910
