epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_min_grounded,eta_max_grounded
10,1.866029708127476,4392.4809464971895,0.37807130591452914,0.0,4394.725047511231,4392.4809464971895,nan,0.0006619499840475974,0.37740935593048147,1.920822918985497,4165.393301843405,0.3981003031100873,0.0,4167.712225065501,4165.393301843405,nan,0.0,2229.1839840379957,0.0,8804.070660849266,0.0,46.0,0.0,,0.00029903905101205734,,,,,,,12.329191995899356,,1,10.991072625939172,14.864372445519672,inf,-inf,-17.766522711490822,18.999775018361937,-14.714468049158201,15.76791229561879,inf,-inf,1.7505465101819349,0.2045302337294315,0.2045302337294315,0.2045302337294315,784,3.654146157052515,1.9043099881697192,2.110632132523717,,,-0.15154456308482336,12.233571175002881,0.5837251272283747,1.3524041694019406,0.13110650100637877,0.0,0.0,12.384109204072567,12.220696655903811,11.236621754161174,14.864372445519672
11,1.8715595224464423,4012.4392942836175,0.41491504224955145,0.0,4014.7257688483137,4012.4392942836175,nan,0.0007976180026612843,0.4141174242468902,1.920822918985497,4165.393301843405,0.3981003031100873,0.0,4167.712225065501,4165.393301843405,nan,0.0,1998.3976635778722,0.0,8044.635164734665,0.0,46.0,0.0,,0.0002988566316905992,,,,,,,12.329191995899356,,1,10.991072625939172,14.864372445519672,inf,-inf,-16.800807544430462,19.19391340234556,-14.130531052257167,14.927586977285376,inf,-inf,1.7324540592185724,0.20690919167546867,0.20690919167546867,0.20690919167546867,784,3.654146157052515,1.9043099881697192,2.110632132523717,,,-0.15154456308482336,12.233571175002881,0.5837251272283747,1.3524041694019406,0.13110650100637877,0.0,0.0,12.384109204072567,12.220696655903811,11.236621754161174,14.864372445519672
12,1.8674101947729946,3681.8784171197426,0.45117903669652276,0.0,3684.197006351212,3681.8784171197426,nan,0.0009460461457390417,0.4502329905507837,1.920822918985497,4165.393301843405,0.3981003031100873,0.0,4167.712225065501,4165.393301843405,nan,0.0,1805.5830950484683,0.0,7384.143221133142,0.0,46.0,0.0,,0.00029865843686835924,,,,,,,12.329191995899356,,1,10.991072625939172,14.864372445519672,inf,-inf,-16.30711258920693,18.4968832217487,-13.44983879552122,13.630330163918439,inf,-inf,1.7144854137468954,0.2093856367406176,0.2093856367406176,0.2093856367406176,784,3.654146157052515,1.9043099881697192,2.110632132523717,,,-0.15154456308482336,12.233571175002881,0.5837251272283747,1.3524041694019406,0.13110650100637877,0.0,0.0,12.384109204072567,12.220696655903811,11.236621754161174,14.864372445519672
13,1.8689263273023928,3385.3866130829265,0.48509437509452286,0.0,3387.740633785323,3385.3866130829265,nan,0.0011073695760651155,0.4839870055184578,1.920822918985497,4165.393301843405,0.3981003031100873,0.0,4167.712225065501,4165.393301843405,nan,0.0,1629.05517272288,0.0,6791.6969640440075,0.0,46.0,0.0,,0.00029844448827963323,,,,,,,12.329191995899356,,1,10.991072625939172,14.864372445519672,inf,-inf,-15.556908190974005,17.60528775238702,-12.83077947212521,12.849924470022787,inf,-inf,1.6972927049291013,0.21184855556238294,0.21184855556238294,0.21184855556238294,784,3.654146157052515,1.9043099881697192,2.110632132523717,,,-0.15154456308482336,12.233571175002881,0.5837251272283747,1.3524041694019406,0.13110650100637877,0.0,0.0,12.384109204072567,12.220696655903811,11.236621754161174,14.864372445519672
14,1.876506456215984,3118.9332835761807,0.5189652737181284,0.0,3121.3287553061145,3118.9332835761807,nan,0.0012817288261379102,0.5176835448919906,1.920822918985497,4165.393301843405,0.3981003031100873,0.0,4167.712225065501,4165.393301843405,nan,0.0,1492.5988451142287,0.0,6259.224178082329,0.0,46.0,0.0,,0.0002982148093862949,,,,,,,12.329191995899356,,1,10.991072625939172,14.864372445519672,inf,-inf,-14.819841429531582,16.860893185699663,-12.531426622946807,11.928728985451691,inf,-inf,1.681064023060811,0.21418400724624137,0.21418400724624137,0.21418400724624137,784,3.654146157052515,1.9043099881697192,2.110632132523717,,,-0.15154456308482336,12.233571175002881,0.5837251272283747,1.3524041694019406,0.13110650100637877,0.0,0.0,12.384109204072567,12.220696655903811,11.236621754161174,14.864372445519672
15,1.8589684148041115,2874.3392088642127,0.555465502684007,0.0,2876.753642781701,2874.3392088642127,nan,0.0014693074628134672,0.5539961952211936,1.920822918985497,2800.6568671081886,0.5724872377287479,0.0,2803.1501772649026,2800.6568671081886,nan,0.0,1388.4177892283647,0.0,5770.47395424345,0.0,46.0,0.0,,0.00029796942537522314,,,,,,,11.236975036354828,,1,9.690780303787978,14.467658218586552,inf,-inf,-14.305760137858792,16.09114088573328,-11.875952112152586,10.930085747690809,inf,-inf,1.665632448641622,0.21653560406988692,0.21653560406988692,0.21653560406988692,784,3.4524986812841867,1.8469676871130807,2.094343834916158,,,-0.22010484088452967,11.119241873047748,0.705251906930464,1.4929301630056937,0.1740394925671953,0.0,0.0,11.310151888692989,11.112711221338689,9.968577006251689,14.467658218586552
16,1.8606569387425491,2658.852022139599,0.5898939129551255,0.0,2661.3025729912965,2658.852022139599,nan,0.0016689641865013372,0.5882249487686239,1.920822918985497,2800.6568671081886,0.5724872377287479,0.0,2803.1501772649026,2800.6568671081886,nan,0.0,1271.1206175274094,0.0,5339.947266884423,0.0,46.0,0.0,,0.00029770836315553997,,,,,,,11.236975036354828,,1,9.690780303787978,14.467658218586552,inf,-inf,-13.768044527518315,15.691167514885969,-11.440916214333807,10.515798913115633,inf,-inf,1.650827550342298,0.21895568222830195,0.21895568222830195,0.21895568222830195,784,3.4524986812841867,1.8469676871130807,2.094343834916158,,,-0.22010484088452967,11.119241873047748,0.705251906930464,1.4929301630056937,0.1740394925671953,0.0,0.0,11.310151888692989,11.112711221338689,9.968577006251689,14.467658218586552
17,1.8688719625968402,2460.820211762692,0.6221249953184887,0.0,2463.3112087206077,2460.820211762692,nan,0.0018813158548293594,0.6202436794636593,1.920822918985497,2800.6568671081886,0.5724872377287479,0.0,2803.1501772649026,2800.6568671081886,nan,0.0,1148.8884995512003,0.0,4944.194716767092,0.0,46.0,0.0,,0.0002974316513556598,,,,,,,11.236975036354828,,1,9.690780303787978,14.467658218586552,inf,-inf,-13.124883049379566,14.924860417334148,-11.031188999496086,9.57686721724412,inf,-inf,1.6364290695561108,0.22118414957324042,0.22118414957324042,0.22118414957324042,784,3.4524986812841867,1.8469676871130807,2.094343834916158,,,-0.22010484088452967,11.119241873047748,0.705251906930464,1.4929301630056937,0.1740394925671953,0.0,0.0,11.310151888692989,11.112711221338689,9.968577006251689,14.467658218586552
18,1.8727535952668846,2280.604801729947,0.6581355695977055,0.0,2283.1356908948114,2280.604801729947,nan,0.0021060104193777168,0.6560295591783278,1.920822918985497,2800.6568671081886,0.5724872377287479,0.0,2803.1501772649026,2800.6568671081886,nan,0.0,1093.3962153667549,0.0,4584.0895007007075,0.0,46.0,0.0,,0.0002971393203201496,,,,,,,11.236975036354828,,1,9.690780303787978,14.467658218586552,inf,-inf,-12.649826682473336,14.177053698276243,-10.539507018034191,8.970993479273721,inf,-inf,1.6227650352916432,0.22351817987885153,0.22351817987885153,0.22351817987885153,784,3.4524986812841867,1.8469676871130807,2.094343834916158,,,-0.22010484088452967,11.119241873047748,0.705251906930464,1.4929301630056937,0.1740394925671953,0.0,0.0,11.310151888692989,11.112711221338689,9.968577006251689,14.467658218586552
19,1.878639736168974,2115.366994831508,0.6951107038784368,0.0,2117.9407452715554,2115.366994831508,nan,0.0023431290663111725,0.6927675748121258,1.920822918985497,2800.6568671081886,0.5724872377287479,0.0,2803.1501772649026,2800.6568671081886,nan,0.0,964.0997016506219,0.0,4253.899130103766,0.0,46.0,0.0,,0.00029683140210640173,,,,,,,11.236975036354828,,1,9.690780303787978,14.467658218586552,inf,-inf,-12.298184898903509,13.439913180130056,-10.143570717020319,8.66643802205574,inf,-inf,1.609381040144103,0.22586241473145519,0.22586241473145519,0.22586241473145519,784,3.4524986812841867,1.8469676871130807,2.094343834916158,,,-0.22010484088452967,11.119241873047748,0.705251906930464,1.4929301630056937,0.1740394925671953,0.0,0.0,11.310151888692989,11.112711221338689,9.968577006251689,14.467658218586552
