epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_std_grounded,eta_min_grounded,eta_max_grounded,eta_max_over_min_grounded,eta_log10_range_grounded,n_points_grounded
0,28.898213792639236,3039.141014116668,0.0018231983266198987,29.337277834287846,3097.3783289419216,3039.141014116668,nan,1.8123082892396088e-06,0.0018213860183306592,41.95958691739338,391.2497267446499,0.004206833923988606,44.18767420754339,477.40119470351067,391.2497267446499,nan,121206.31129179294,1728.508664273997,0.0,6111.458389023218,70.12189976074065,46.0,46.0,,0.0002999920495579992,,,,,,,14.744400214697764,,0,14.528162776536414,15.003256306178297,inf,-inf,-23.906241234259248,26.66049827571595,-22.55198534289444,28.48998327053607,inf,-inf,1.972885971536363,0.17903496819750464,0.17903496819750464,0.17903496819750464,784,3.9585481581392044,1.9895572064051585,2.008074216828216,,,-0.013799068511891858,14.739229521251705,0.07183238930749382,1.0327015560707498,0.013974831414671263,0.0,0.0,14.74639986500451,14.739958875459529,0.07405572661680872,14.528162776536414,15.003256306178297,1.0327015560707498,0.013974831414671263,5910
1,45.704284679815544,186.3284825378386,0.00776892074404362,49.90724801245346,281.94778415085165,186.3284825378386,nan,1.3399685482495373e-05,0.007755521058561125,41.95958691739338,391.2497267446499,0.004206833923988606,44.18767420754339,477.40119470351067,391.2497267446499,nan,6331.987177931434,84.14095974871805,0.0,410.14985857300013,75.25451571792782,46.0,46.0,,0.00029996819910385256,,,,,,,14.744400214697764,,0,14.528162776536414,15.003256306178297,inf,-inf,-3.518783260080179,6.911805973593026,-4.137884309453854,6.023845288444205,inf,-inf,1.9444977734561755,0.18141717035451516,0.18141717035451516,0.18141717035451516,784,3.9585481581392044,1.9895572064051585,2.008074216828216,,,-0.013799068511891858,14.739229521251705,0.07183238930749382,1.0327015560707498,0.013974831414671263,0.0,0.0,14.74639986500451,14.739958875459529,0.07405572661680872,14.528162776536414,15.003256306178297,1.0327015560707498,0.013974831414671263,5910
2,46.79126997815557,40.302030941206475,0.014762041334111754,50.54276592600064,137.6508288866968,40.302030941206475,nan,3.78253719247857e-05,0.014724215962186968,41.95958691739338,391.2497267446499,0.004206833923988606,44.18767420754339,477.40119470351067,391.2497267446499,nan,2990.381145098928,23.13648706336481,0.0,118.21676412673727,129.24957608772036,46.0,46.0,,0.000299928451253031,,,,,,,14.744400214697764,,0,14.528162776536414,15.003256306178297,inf,-inf,-2.1809588067432126,2.6973199999921054,-2.250142059638167,2.382275658520064,inf,-inf,1.9181965457878543,0.18388062969635954,0.18388062969635954,0.18388062969635954,784,3.9585481581392044,1.9895572064051585,2.008074216828216,,,-0.013799068511891858,14.739229521251705,0.07183238930749382,1.0327015560707498,0.013974831414671263,0.0,0.0,14.74639986500451,14.739958875459529,0.07405572661680872,14.528162776536414,15.003256306178297,1.0327015560707498,0.013974831414671263,5910
3,42.505055250359376,15.668590823662075,0.0221203686417598,46.927803140055154,105.12356958271836,15.668590823662075,nan,7.540533515522492e-05,0.022044963306604572,41.95958691739338,391.2497267446499,0.004206833923988606,44.18767420754339,477.40119470351067,391.2497267446499,nan,2641.4577448565587,14.161400990175617,0.0,68.98890513115582,186.52517125170408,46.0,46.0,,0.0002998728103643344,,,,,,,14.744400214697764,,0,14.528162776536414,15.003256306178297,inf,-inf,-1.642804897980212,1.8282371983884058,-2.066011213365587,2.3739231973188777,inf,-inf,1.8953538216820898,0.1861244430724471,0.1861244430724471,0.1861244430724471,784,3.9585481581392044,1.9895572064051585,2.008074216828216,,,-0.013799068511891858,14.739229521251705,0.07183238930749382,1.0327015560707498,0.013974831414671263,0.0,0.0,14.74639986500451,14.739958875459529,0.07405572661680872,14.528162776536414,15.003256306178297,1.0327015560707498,0.013974831414671263,5910
4,38.41742639106169,6.607953738393371,0.031117699081420393,42.215309098537944,87.27180692707442,6.607953738393371,nan,0.0001245891128351328,0.03099310996858526,41.95958691739338,391.2497267446499,0.004206833923988606,44.18767420754339,477.40119470351067,391.2497267446499,nan,1740.240578272231,9.79915269654153,0.0,50.93814432330619,177.59092364041067,46.0,46.0,,0.00029980128253941313,,,,,,,14.744400214697764,,0,14.528162776536414,15.003256306178297,inf,-inf,-1.3035493405514142,1.2496345051647932,-1.5184141926141914,2.0974774731228694,inf,-inf,1.8754670896677845,0.188067443547587,0.188067443547587,0.188067443547587,784,3.9585481581392044,1.9895572064051585,2.008074216828216,,,-0.013799068511891858,14.739229521251705,0.07183238930749382,1.0327015560707498,0.013974831414671263,0.0,0.0,14.74639986500451,14.739958875459529,0.07405572661680872,14.528162776536414,15.003256306178297,1.0327015560707498,0.013974831414671263,5910
5,33.32634182718603,2.287681024713776,0.042334481719236344,35.951495872970085,71.60785320658913,2.287681024713776,nan,0.00018504214529409488,0.042149439573942245,30.788975490919942,0.11878039108804028,0.04750059113504601,32.36204099956761,63.317297472710635,0.11878039108804028,nan,1162.2085127056866,8.664176533228238,0.0,42.340709937810296,134.13952361756097,46.0,46.0,,0.0002997138756220993,,,,,,,13.456253817334568,,0,12.561803444137215,14.77202219937476,inf,-inf,-0.999880160819356,1.2610747140415295,-0.9933400560495758,1.045081978499408,inf,-inf,1.8600674651224578,0.18958213528827786,0.18958213528827786,0.18958213528827786,784,3.7251917086726434,1.928960217275165,2.005889285715381,,,-0.08274575874208533,13.450928565243096,0.2999943454443045,1.1759475671679203,0.07038795796690933,0.0,0.0,13.46874044681395,13.439032448666955,0.3132073571433867,12.561803444137215,14.77202219937476,1.1759475671679203,0.07038795796690933,5910
6,27.86884926618349,-0.21937084379706553,0.05204577065556633,28.773362706900116,56.474886899942106,-0.21937084379706553,nan,0.0002543310172835508,0.05179143963828278,30.788975490919942,0.11878039108804028,0.04750059113504601,32.36204099956761,63.317297472710635,0.11878039108804028,nan,939.8270934693006,8.838082858066826,0.0,37.30465308213558,106.33834379720571,46.0,46.0,,0.0002996105991975463,,,,,,,13.456253817334568,,0,12.561803444137215,14.77202219937476,inf,-inf,-0.9699680411386199,1.2093576533201744,-1.0629146213524736,1.1725186504828604,inf,-inf,1.8505097903939942,0.19047992738297376,0.19047992738297376,0.19047992738297376,784,3.7251917086726434,1.928960217275165,2.005889285715381,,,-0.08274575874208533,13.450928565243096,0.2999943454443045,1.1759475671679203,0.07038795796690933,0.0,0.0,13.46874044681395,13.439032448666955,0.3132073571433867,12.561803444137215,14.77202219937476,1.1759475671679203,0.07038795796690933,5910
7,23.28971604720362,-4.439531309888081,0.06290329121286736,22.98328038944788,41.896368417976284,-4.439531309888081,nan,0.00033162233080650134,0.06257166888206082,30.788975490919942,0.11878039108804028,0.04750059113504601,32.36204099956761,63.317297472710635,0.11878039108804028,nan,531.1716205861973,8.29195141897544,0.0,28.810548652131036,64.05869906215987,46.0,46.0,,0.000299491464591178,,,,,,,13.456253817334568,,0,12.561803444137215,14.77202219937476,inf,-inf,-0.8492418444609046,1.0883962217462044,-0.8932216778530632,0.6355391140633957,inf,-inf,1.8475811609768358,0.19087219500158129,0.19087219500158129,0.19087219500158129,784,3.7251917086726434,1.928960217275165,2.005889285715381,,,-0.08274575874208533,13.450928565243096,0.2999943454443045,1.1759475671679203,0.07038795796690933,0.0,0.0,13.46874044681395,13.439032448666955,0.3132073571433867,12.561803444137215,14.77202219937476,1.1759475671679203,0.07038795796690933,5910
8,19.571632073449077,-7.217188284821329,0.07407386269184835,19.62677578231966,32.05529343363926,-7.217188284821329,nan,0.00041783896369611235,0.07365602372815225,30.788975490919942,0.11878039108804028,0.04750059113504601,32.36204099956761,63.317297472710635,0.11878039108804028,nan,593.8391689703627,6.911944845947624,0.0,23.17337108751979,85.91491717682358,46.0,46.0,,0.00029935648486744646,,,,,,,13.456253817334568,,0,12.561803444137215,14.77202219937476,inf,-inf,-0.6808957315692683,0.9530743273624153,-0.824251369307799,0.6784084788452408,inf,-inf,1.8522043285113392,0.19048383190289114,0.19048383190289114,0.19048383190289114,784,3.7251917086726434,1.928960217275165,2.005889285715381,,,-0.08274575874208533,13.450928565243096,0.2999943454443045,1.1759475671679203,0.07038795796690933,0.0,0.0,13.46874044681395,13.439032448666955,0.3132073571433867,12.561803444137215,14.77202219937476,1.1759475671679203,0.07038795796690933,5910
9,16.93685565961676,-8.874754446263795,0.08116225627356143,17.696397081421377,25.839660551047906,-8.874754446263795,nan,0.0005149024134461915,0.08064735386011525,30.788975490919942,0.11878039108804028,0.04750059113504601,32.36204099956761,63.317297472710635,0.11878039108804028,nan,431.31062196741044,5.788182737675928,0.0,19.811807713732186,74.51572307141608,46.0,46.0,,0.00029920567482839947,,,,,,,13.456253817334568,,0,12.561803444137215,14.77202219937476,inf,-inf,-0.47696732450321067,0.7179762826864764,-0.7565666145079145,0.46206124069504595,inf,-inf,1.8619506698741901,0.18961657139598245,0.18961657139598245,0.18961657139598245,784,3.7251917086726434,1.928960217275165,2.005889285715381,,,-0.08274575874208533,13.450928565243096,0.2999943454443045,1.1759475671679203,0.07038795796690933,0.0,0.0,13.46874044681395,13.439032448666955,0.3132073571433867,12.561803444137215,14.77202219937476,1.1759475671679203,0.07038795796690933,5910
