epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_std_grounded,eta_min_grounded,eta_max_grounded,eta_max_over_min_grounded,eta_log10_range_grounded,n_points_grounded
0,24.166402179790158,6153.564340695295,0.0011175039341968966,24.702813036796798,6202.434673415817,6153.564340695295,nan,9.034631545176232e-07,0.001116600471042379,65.73165517798283,1248.8564008518626,0.0027334855543413696,60.2576686296447,1374.8484581450446,1248.8564008518626,nan,248188.17686468485,3588.055465465531,0.0,12214.040947699623,69.17066340067956,46.0,46.0,,0.00029999911661037957,,,,,,,14.74745778428893,,0,14.513125169917203,15.009530255261605,inf,-inf,-24.7173823490608,26.66049827571321,-24.44875825294184,28.489983270533326,inf,-inf,1.9728763887366612,0.17906296037474143,0.17906296037474143,0.17906296037474143,784,3.9611803313431113,1.9902125281519825,2.0096939111198364,,,-0.013799068512926525,14.741511849281917,0.07550528720927933,1.034203872669227,0.014606159693763887,0.0,0.0,14.752777924274351,14.74232911293705,0.07465240973862239,14.513125169917203,15.009530255261605,1.034203872669227,0.014606159693763887,5910
1,91.19747366221029,703.155725356186,0.004608985251645454,66.58596430977084,860.9437723134188,703.155725356186,nan,6.505083531607633e-06,0.004602480168113845,65.73165517798283,1248.8564008518626,0.0027334855543413696,60.2576686296447,1374.8484581450446,1248.8564008518626,nan,20629.236879507458,295.9988814217776,0.0,1335.2229368335645,69.69363120704584,46.0,46.0,,0.0002999964664522822,,,,,,,14.74745778428893,,0,14.513125169917203,15.009530255261605,inf,-inf,-7.550337355406231,7.203393289184632,-8.256360496426584,11.630716568840187,inf,-inf,1.944432891143062,0.18145615343503257,0.18145615343503257,0.18145615343503257,784,3.9611803313431113,1.9902125281519825,2.0096939111198364,,,-0.013799068512926525,14.741511849281917,0.07550528720927933,1.034203872669227,0.014606159693763887,0.0,0.0,14.752777924274351,14.74232911293705,0.07465240973862239,14.513125169917203,15.009530255261605,1.034203872669227,0.014606159693763887,5910
2,111.9386120854406,217.75541743233043,0.009733655476775788,73.95348879303614,403.657251966284,217.75541743233043,nan,1.832162696448049e-05,0.009715333849811308,65.73165517798283,1248.8564008518626,0.0027334855543413696,60.2576686296447,1374.8484581450446,1248.8564008518626,nan,6886.319699985897,88.11078161851133,0.0,423.1667805877241,78.1552447213695,46.0,46.0,,0.00029999204955799926,,,,,,,14.74745778428893,,0,14.513125169917203,15.009530255261605,inf,-inf,-3.1595336994095176,5.595478599992404,-3.9303340522129173,5.822524431695344,inf,-inf,1.9160583802547668,0.18389272577706356,0.18389272577706356,0.18389272577706356,784,3.9611803313431113,1.9902125281519825,2.0096939111198364,,,-0.013799068512926525,14.741511849281917,0.07550528720927933,1.034203872669227,0.014606159693763887,0.0,0.0,14.752777924274351,14.74232911293705,0.07465240973862239,14.513125169917203,15.009530255261605,1.034203872669227,0.014606159693763887,5910
3,99.02544675530604,111.81768703024859,0.01591276387749258,79.15985425111312,290.0189008005452,111.81768703024859,nan,3.611644114382272e-05,0.015876647436348753,65.73165517798283,1248.8564008518626,0.0027334855543413696,60.2576686296447,1374.8484581450446,1248.8564008518626,nan,6091.697291810324,46.68658378437845,0.0,208.9282637803249,130.48068198660178,46.0,46.0,,0.0002999858659813491,,,,,,,14.74745778428893,,0,14.513125169917203,15.009530255261605,inf,-inf,-1.9214136441981007,3.4381816923984427,-2.7777906794612246,5.463816214895724,inf,-inf,1.8917139988376892,0.18620230795801457,0.18620230795801457,0.18620230795801457,784,3.9611803313431113,1.9902125281519825,2.0096939111198364,,,-0.013799068512926525,14.741511849281917,0.07550528720927933,1.034203872669227,0.014606159693763887,0.0,0.0,14.752777924274351,14.74232911293705,0.07465240973862239,14.513125169917203,15.009530255261605,1.034203872669227,0.014606159693763887,5910
4,79.86753973215693,67.41770936751375,0.02101450015529519,82.76805972863937,230.07432332846537,67.41770936751375,nan,5.95118027758739e-05,0.020954988352519306,65.73165517798283,1248.8564008518626,0.0027334855543413696,60.2576686296447,1374.8484581450446,1248.8564008518626,nan,5006.547796008789,35.106212590630044,0.0,155.80126759237558,142.61144756313166,46.0,46.0,,0.0002999779157976767,,,,,,,14.74745778428893,,0,14.513125169917203,15.009530255261605,inf,-inf,-1.3610699239977644,2.5824198384937445,-1.6615211076397416,2.7670375452146545,inf,-inf,1.8694240767769408,0.18812629360369873,0.18812629360369873,0.18812629360369873,784,3.9611803313431113,1.9902125281519825,2.0096939111198364,,,-0.013799068512926525,14.741511849281917,0.07550528720927933,1.034203872669227,0.014606159693763887,0.0,0.0,14.752777924274351,14.74232911293705,0.07465240973862239,14.513125169917203,15.009530255261605,1.034203872669227,0.014606159693763887,5910
5,73.43551910605518,32.53277319448038,0.02565155205206731,80.19404077146983,186.18798462405744,32.53277319448038,nan,8.837029520866759e-05,0.02556318175685864,73.64968945900227,17.617416010291848,0.027611233350638607,79.451843827376,170.74656053002076,17.617416010291848,nan,3953.865720483675,22.390303810642653,0.0,98.3554723165657,176.58830152203237,46.0,46.0,,0.00029996819910385256,,,,,,,13.487232504647814,,0,12.441062464229681,14.636546274788108,inf,-inf,-1.2340373951070618,1.788080954295243,-1.2857763616762314,1.7566096249348722,inf,-inf,1.8482197548749004,0.19001572750065485,0.19001572750065485,0.19001572750065485,784,3.7405785811437204,1.9330705247811606,2.0009292123476587,,,-0.08276362090720363,13.515988767053091,0.2977232060692622,1.176470765006674,0.07058113954091194,0.0,0.0,13.49985945469513,13.540925731324926,0.2989442562159873,12.544406884081363,14.636546274788108,1.1667786616011024,0.06698847801428731,5910
6,71.02913305939863,15.728870937886255,0.030321247217803292,78.4813539687024,165.26967921320508,15.728870937886255,nan,0.00012247023581893915,0.030198776981984345,73.64968945900227,17.617416010291848,0.027611233350638607,79.451843827376,170.74656053002076,17.617416010291848,nan,3629.3139351992445,16.041911422698657,0.0,69.79087837159004,226.239494756461,46.0,46.0,,0.0002999567160182715,,,,,,,13.487232504647814,,0,12.441062464229681,14.636546274788108,inf,-inf,-1.0625610143208624,1.5265435290631337,-1.2187087932493033,1.538564396993952,inf,-inf,1.8292847008028055,0.1917935534823232,0.1917935534823232,0.1917935534823232,784,3.7405785811437204,1.9330705247811606,2.0009292123476587,,,-0.08276362090720363,13.515988767053091,0.2977232060692622,1.176470765006674,0.07058113954091194,0.0,0.0,13.49985945469513,13.540925731324926,0.2989442562159873,12.544406884081363,14.636546274788108,1.1667786616011024,0.06698847801428731,5910
7,69.85827423209378,5.529609018713333,0.036200159439031376,77.40584660147158,152.82993001171772,5.529609018713333,nan,0.00016186239521084062,0.03603829704382054,73.64968945900227,17.617416010291848,0.027611233350638607,79.451843827376,170.74656053002076,17.617416010291848,nan,2740.229342464409,11.637664862382092,0.0,51.72670590857673,235.46212877481992,46.0,46.0,,0.00029994346668085135,,,,,,,13.487232504647814,,0,12.441062464229681,14.636546274788108,inf,-inf,-0.9508712767848814,1.2748379060680823,-1.2178003440165375,0.888926083915378,inf,-inf,1.812124103879701,0.19350489954310482,0.19350489954310482,0.19350489954310482,784,3.7405785811437204,1.9330705247811606,2.0009292123476587,,,-0.08276362090720363,13.515988767053091,0.2977232060692622,1.176470765006674,0.07058113954091194,0.0,0.0,13.49985945469513,13.540925731324926,0.2989442562159873,12.544406884081363,14.636546274788108,1.1667786616011024,0.06698847801428731,5910
8,68.39611799023007,-0.6752984698468051,0.04086862738756083,76.4167999980424,144.17848814581322,-0.6752984698468051,nan,0.00020665896414395619,0.04066196842341688,73.64968945900227,17.617416010291848,0.027611233350638607,79.451843827376,170.74656053002076,17.617416010291848,nan,2479.892755905538,9.167588551962316,0.0,40.74215767090414,270.5065505339153,46.0,46.0,,0.00029992845125303107,,,,,,,13.487232504647814,,0,12.441062464229681,14.636546274788108,inf,-inf,-0.8016469215260353,1.1214799488793863,-0.9154181174335583,1.081496399937471,inf,-inf,1.7979562770577866,0.19493270752071515,0.19493270752071515,0.19493270752071515,784,3.7405785811437204,1.9330705247811606,2.0009292123476587,,,-0.08276362090720363,13.515988767053091,0.2977232060692622,1.176470765006674,0.07058113954091194,0.0,0.0,13.49985945469513,13.540925731324926,0.2989442562159873,12.544406884081363,14.636546274788108,1.1667786616011024,0.06698847801428731,5910
9,67.42006416063657,-5.323081510815476,0.045324012496937634,75.89228772028973,138.03459438260776,-5.323081510815476,nan,0.0002568853218000155,0.045067127175137625,73.64968945900227,17.617416010291848,0.027611233350638607,79.451843827376,170.74656053002076,17.617416010291848,nan,2078.686460451104,7.211087382626033,0.0,32.25310137334333,288.2625532259348,46.0,46.0,,0.00029991166991776886,,,,,,,13.487232504647814,,0,12.441062464229681,14.636546274788108,inf,-inf,-0.7811251734520773,0.916755919766911,-0.9557475276429871,0.7649401291145411,inf,-inf,1.7873411918916018,0.19601105839579525,0.19601105839579525,0.19601105839579525,784,3.7405785811437204,1.9330705247811606,2.0009292123476587,,,-0.08276362090720363,13.515988767053091,0.2977232060692622,1.176470765006674,0.07058113954091194,0.0,0.0,13.49985945469513,13.540925731324926,0.2989442562159873,12.544406884081363,14.636546274788108,1.1667786616011024,0.06698847801428731,5910
