epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_std_grounded,eta_min_grounded,eta_max_grounded,eta_max_over_min_grounded,eta_log10_range_grounded,n_points_grounded
10,28.690851519740026,-12.017980594415404,0.0649744131786915,36.46683715408621,53.20468249258953,-12.017980594415404,nan,0.00032284362633764897,0.06465156955235389,26.43980746300432,-12.041606275316193,0.06776612997725179,33.94368007531543,48.40964739298081,-12.041606275316193,nan,656.8479391089949,9.57524282597908,0.0,36.2828594084933,68.59856726837957,46.0,46.0,,0.00029989312287954,,,,,,,12.34077523512009,,0,10.99824050843969,14.246110378329863,inf,-inf,-0.7588969413828404,0.8770237906564936,-0.658234490320073,0.5072156027177279,inf,-inf,1.793300418584439,0.19699500827932384,0.19699500827932384,0.19699500827932384,784,3.5881856487702186,1.8911703699240408,2.0197272818027345,,,-0.15166944791925974,12.32804277416129,0.45017868509582093,1.2953081329143388,0.11237309236033455,0.0,0.0,12.344326394984217,12.328036623371931,0.4734163873861256,11.017910094093752,14.246110378329863,1.2929957003340058,0.11159708070071894,5910
11,25.48201243767091,-13.824475941903094,0.07090830713786495,31.952050755155447,43.680495558061125,-13.824475941903094,nan,0.00038187326810178586,0.07052643386976315,26.43980746300432,-12.041606275316193,0.06776612997725179,33.94368007531543,48.40964739298081,-12.041606275316193,nan,555.5663129044617,9.383162050499038,0.0,32.597251946216396,59.20885836932916,46.0,46.0,,0.0002998728103643344,,,,,,,12.34077523512009,,0,10.99824050843969,14.246110378329863,inf,-inf,-0.646242352334282,0.8557790007302334,-0.6926993663856131,0.43850187466680135,inf,-inf,1.7957000412990276,0.19706078851216893,0.19706078851216893,0.19706078851216893,784,3.5881856487702186,1.8911703699240408,2.0197272818027345,,,-0.15166944791925974,12.32804277416129,0.45017868509582093,1.2953081329143388,0.11237309236033455,0.0,0.0,12.344326394984217,12.328036623371931,0.4734163873861256,11.017910094093752,14.246110378329863,1.2929957003340058,0.11159708070071894,5910
12,23.058611972102437,-15.493547379834492,0.07552097612289703,28.379736705560248,36.02032227395109,-15.493547379834492,nan,0.0004455582925020678,0.07507541783039497,26.43980746300432,-12.041606275316193,0.06776612997725179,33.94368007531543,48.40964739298081,-12.041606275316193,nan,586.7815801720241,8.482657795348086,0.0,29.234021063178567,69.17426051229094,46.0,46.0,,0.0002998507326196536,,,,,,,12.34077523512009,,0,10.99824050843969,14.246110378329863,inf,-inf,-0.6525191955614433,0.7703654192351094,-0.6139317009410227,0.4219059520153726,inf,-inf,1.8012550335722908,0.1970742158389406,0.1970742158389406,0.1970742158389406,784,3.5881856487702186,1.8911703699240408,2.0197272818027345,,,-0.15166944791925974,12.32804277416129,0.45017868509582093,1.2953081329143388,0.11237309236033455,0.0,0.0,12.344326394984217,12.328036623371931,0.4734163873861256,11.017910094093752,14.246110378329863,1.2929957003340058,0.11159708070071894,5910
13,21.01129388236621,-17.181783625963376,0.08013906752692444,25.510110875838844,29.419760199768604,-17.181783625963376,nan,0.0005144209202442245,0.07962464660668025,26.43980746300432,-12.041606275316193,0.06776612997725179,33.94368007531543,48.40964739298081,-12.041606275316193,nan,496.7313821697094,7.627701711608144,0.0,25.75607117409657,65.12202508047261,46.0,46.0,,0.00029982688991450786,,,,,,,12.34077523512009,,0,10.99824050843969,14.246110378329863,inf,-inf,-0.5851651725161829,0.6807542270810453,-0.5875051539224578,0.3678571452056443,inf,-inf,1.8090839549464075,0.19693479269199937,0.19693479269199937,0.19693479269199937,784,3.5881856487702186,1.8911703699240408,2.0197272818027345,,,-0.15166944791925974,12.32804277416129,0.45017868509582093,1.2953081329143388,0.11237309236033455,0.0,0.0,12.344326394984217,12.328036623371931,0.4734163873861256,11.017910094093752,14.246110378329863,1.2929957003340058,0.11159708070071894,5910
14,18.78207000546403,-18.305355806864476,0.08545865408369005,23.00277876836122,23.564951621044465,-18.305355806864476,nan,0.0005888545189765893,0.08486979956471345,26.43980746300432,-12.041606275316193,0.06776612997725179,33.94368007531543,48.40964739298081,-12.041606275316193,nan,503.9431493080819,7.217665211153923,0.0,23.45253072855804,69.82079863295766,46.0,46.0,,0.0002998012825394131,,,,,,,12.34077523512009,,0,10.99824050843969,14.246110378329863,inf,-inf,-0.5767910821551732,0.6921898641836924,-0.519889669096249,0.3708720546715308,inf,-inf,1.8213539861895782,0.19640175760838305,0.19640175760838305,0.19640175760838305,784,3.5881856487702186,1.8911703699240408,2.0197272818027345,,,-0.15166944791925974,12.32804277416129,0.45017868509582093,1.2953081329143388,0.11237309236033455,0.0,0.0,12.344326394984217,12.328036623371931,0.4734163873861256,11.017910094093752,14.246110378329863,1.2929957003340058,0.11159708070071894,5910
15,17.027676053136716,-19.39861972032786,0.08978061893904224,20.9344614380181,18.653298389765997,-19.39861972032786,nan,0.0006672362633900994,0.08911338267565216,16.14268038431683,-20.043921036717883,0.09153557869847428,20.366002040269805,16.556296966567224,-20.043921036717883,nan,451.9354933419235,6.949105573021234,0.0,21.233152073148876,65.03505934583713,46.0,46.0,,0.0002997739108063871,,,,,,,11.364694418567842,,0,9.40789980714189,14.096505198742392,inf,-inf,-0.6031641846337706,0.5671246551821116,-0.5030295017816785,0.37544568227867176,inf,-inf,1.8383595094462624,0.19551295673831087,0.19551295673831087,0.19551295673831087,784,3.5261639713426915,1.872700701271226,2.0418075438520713,,,-0.22050647349010766,11.380753319542084,0.5210566875476794,1.4983689758304193,0.1756187722655117,0.0,0.0,11.315134224313743,11.344580232269298,0.605577956408225,9.40789980714189,14.096505198742392,1.4983689758304193,0.1756187722655117,5910
16,15.499260507652359,-20.288006723114073,0.09191902548837848,19.26413021308943,14.567303023116095,-20.288006723114073,nan,0.0007494468668159925,0.09116957862156248,16.14268038431683,-20.043921036717883,0.09153557869847428,20.366002040269805,16.556296966567224,-20.043921036717883,nan,402.4002910490817,6.667516483489012,0.0,19.402784032690782,60.35235039096771,46.0,46.0,,0.0002997447750489458,,,,,,,11.364694418567842,,0,9.40789980714189,14.096505198742392,inf,-inf,-0.5178125909042277,0.5773147272066831,-0.5388605112806545,0.4221538410020303,inf,-inf,1.8587094175553869,0.19437169162191534,0.19437169162191534,0.19437169162191534,784,3.5261639713426915,1.872700701271226,2.0418075438520713,,,-0.22050647349010766,11.380753319542084,0.5210566875476794,1.4983689758304193,0.1756187722655117,0.0,0.0,11.315134224313743,11.344580232269298,0.605577956408225,9.40789980714189,14.096505198742392,1.4983689758304193,0.1756187722655117,5910
17,14.474243107894386,-20.98494491732657,0.08920669507466872,17.966005147099438,11.544510032741924,-20.98494491732657,nan,0.0008351915655485412,0.08837150350912015,16.14268038431683,-20.043921036717883,0.09153557869847428,20.366002040269805,16.556296966567224,-20.043921036717883,nan,512.9207261324299,6.574584868286207,0.0,18.002403692658962,78.01568257284244,46.0,46.0,,0.0002997138756220992,,,,,,,11.364694418567842,,0,9.40789980714189,14.096505198742392,inf,-inf,-0.5970878799279482,0.5946980571278198,-0.5481128012070691,0.5393532588315246,inf,-inf,1.8804964531912245,0.19310429295327608,0.19310429295327608,0.19310429295327608,784,3.5261639713426915,1.872700701271226,2.0418075438520713,,,-0.22050647349010766,11.380753319542084,0.5210566875476794,1.4983689758304193,0.1756187722655117,0.0,0.0,11.315134224313743,11.344580232269298,0.605577956408225,9.40789980714189,14.096505198742392,1.4983689758304193,0.1756187722655117,5910
18,13.517967114676125,-21.430378903018287,0.08572149094213125,16.79406949055143,8.967379193151398,-21.430378903018287,nan,0.0009252550942912013,0.08479623584784002,16.14268038431683,-20.043921036717883,0.09153557869847428,20.366002040269805,16.556296966567224,-20.043921036717883,nan,380.4008263242859,6.306143973295825,0.0,17.07962360954934,60.32225523793018,46.0,46.0,,0.00029968121290234706,,,,,,,11.364694418567842,,0,9.40789980714189,14.096505198742392,inf,-inf,-0.48785983709735287,0.5887342326199809,-0.4724006506278033,0.4184483356453335,inf,-inf,1.9033713703520603,0.1918920186078714,0.1918920186078714,0.1918920186078714,784,3.5261639713426915,1.872700701271226,2.0418075438520713,,,-0.22050647349010766,11.380753319542084,0.5210566875476794,1.4983689758304193,0.1756187722655117,0.0,0.0,11.315134224313743,11.344580232269298,0.605577956408225,9.40789980714189,14.096505198742392,1.4983689758304193,0.1756187722655117,5910
19,12.764068796828205,-22.170557094865227,0.0834231794154687,15.870208217734445,6.547143099112892,-22.170557094865227,nan,0.0010201141190992087,0.0824030652963695,16.14268038431683,-20.043921036717883,0.09153557869847428,20.366002040269805,16.556296966567224,-20.043921036717883,nan,334.3007559325741,6.080061194468048,0.0,15.586981609748074,54.983123564074994,46.0,46.0,,0.0002996467872876743,,,,,,,11.364694418567842,,0,9.40789980714189,14.096505198742392,inf,-inf,-0.4996643471246964,0.5636848630869822,-0.4645137268402735,0.4436099887985511,inf,-inf,1.9266151745419497,0.1908521940113789,0.1908521940113789,0.1908521940113789,784,3.5261639713426915,1.872700701271226,2.0418075438520713,,,-0.22050647349010766,11.380753319542084,0.5210566875476794,1.4983689758304193,0.1756187722655117,0.0,0.0,11.315134224313743,11.344580232269298,0.605577956408225,9.40789980714189,14.096505198742392,1.4983689758304193,0.1756187722655117,5910
20,12.153288007872005,-22.623942843640158,0.08116131946088355,14.818157494841438,4.4286639785341695,-22.623942843640158,nan,0.001119626330592009,0.08004169313029157,11.64479504860648,-22.735357905732897,0.07987546039359086,14.203934078522254,3.1932466817894287,-22.735357905732897,nan,367.2057605574203,5.590177321562604,0.0,14.659475547868253,65.68767669337124,46.0,46.0,,0.00029961059919754625,,,,,,,10.4885258244438,,0,8.292372196694652,13.146637268169611,inf,-inf,-0.4100798366840427,0.5415092903753008,-0.4444827557346705,0.6593315963543624,inf,-inf,1.9506652892343903,0.18979528777101026,0.18979528777101026,0.18979528777101026,784,3.4583300949986433,1.8531223270971346,2.0324473667314766,,,-0.2892646552540391,10.514719456786066,0.5563014300144494,1.5853891933854434,0.2001358935514228,0.0,0.0,10.424098594273822,10.470033555025783,0.6893052713623326,8.292372196694652,13.146637268169611,1.5853891933854434,0.2001358935514228,5910
21,11.621620259638082,-23.140800975917145,0.07910705039946327,13.934573613827158,2.494499947947558,-23.140800975917145,nan,0.0012238583668416683,0.07788319203262158,11.64479504860648,-22.735357905732897,0.07987546039359086,14.203934078522254,3.1932466817894287,-22.735357905732897,nan,294.695614562334,5.476447354155603,0.0,13.617472054591138,53.81145759371081,46.0,46.0,,0.0002995726490729033,,,,,,,10.4885258244438,,0,8.292372196694652,13.146637268169611,inf,-inf,-0.3878106310374338,0.47412696351015327,-0.44129569871791535,0.4660796023521857,inf,-inf,1.975415134257411,0.1886996261935833,0.1886996261935833,0.1886996261935833,784,3.4583300949986433,1.8531223270971346,2.0324473667314766,,,-0.2892646552540391,10.514719456786066,0.5563014300144494,1.5853891933854434,0.2001358935514228,0.0,0.0,10.424098594273822,10.470033555025783,0.6893052713623326,8.292372196694652,13.146637268169611,1.5853891933854434,0.2001358935514228,5910
22,11.253280223480616,-23.679948703366005,0.0769489033231976,13.159429458505178,0.809709881942986,-23.679948703366005,nan,0.001332099062127109,0.07561680426107052,11.64479504860648,-22.735357905732897,0.07987546039359086,14.203934078522254,3.1932466817894287,-22.735357905732897,nan,304.4008032024415,4.936881547473449,0.0,12.547281114810314,61.65851869754195,46.0,46.0,,0.0002995329373761557,,,,,,,10.4885258244438,,0,8.292372196694652,13.146637268169611,inf,-inf,-0.35425225401708527,0.4361717205657256,-0.38841631337192983,0.38705158644074694,inf,-inf,2.0018020866978965,0.18771963319278676,0.18771963319278676,0.18771963319278676,784,3.4583300949986433,1.8531223270971346,2.0324473667314766,,,-0.2892646552540391,10.514719456786066,0.5563014300144494,1.5853891933854434,0.2001358935514228,0.0,0.0,10.424098594273822,10.470033555025783,0.6893052713623326,8.292372196694652,13.146637268169611,1.5853891933854434,0.2001358935514228,5910
23,10.85736380550363,-23.99668145740411,0.07407944513688111,12.289529804088405,-0.7757084026751961,-23.99668145740411,nan,0.0014444329500527358,0.07263501218682838,11.64479504860648,-22.735357905732897,0.07987546039359086,14.203934078522254,3.1932466817894287,-22.735357905732897,nan,269.60380981956,4.739793742903183,0.0,11.919368015963277,56.88091601522397,46.0,46.0,,0.00029949146459117796,,,,,,,10.4885258244438,,0,8.292372196694652,13.146637268169611,inf,-inf,-0.35340817965482535,0.45713226177716654,-0.36828888140383875,0.6623675590663797,inf,-inf,2.027290275573899,0.18694317050353312,0.18694317050353312,0.18694317050353312,784,3.4583300949986433,1.8531223270971346,2.0324473667314766,,,-0.2892646552540391,10.514719456786066,0.5563014300144494,1.5853891933854434,0.2001358935514228,0.0,0.0,10.424098594273822,10.470033555025783,0.6893052713623326,8.292372196694652,13.146637268169611,1.5853891933854434,0.2001358935514228,5910
24,10.54943299415347,-24.212064272045353,0.07190915073090415,11.304963774867785,-2.2857583522931932,-24.212064272045353,nan,0.0015610716395654057,0.07034807909133874,11.64479504860648,-22.735357905732897,0.07987546039359086,14.203934078522254,3.1932466817894287,-22.735357905732897,nan,246.37380298626644,4.6779883016548345,0.0,11.486255454646734,52.666613744868044,46.0,46.0,,0.00029944823122330294,,,,,,,10.4885258244438,,0,8.292372196694652,13.146637268169611,inf,-inf,-0.34304233686444136,0.37931278785500233,-0.3753064524284004,0.4706806089687126,inf,-inf,2.0518509125917466,0.18602099739585365,0.18602099739585365,0.18602099739585365,784,3.4583300949986433,1.8531223270971346,2.0324473667314766,,,-0.2892646552540391,10.514719456786066,0.5563014300144494,1.5853891933854434,0.2001358935514228,0.0,0.0,10.424098594273822,10.470033555025783,0.6893052713623326,8.292372196694652,13.146637268169611,1.5853891933854434,0.2001358935514228,5910
25,10.253381427003463,-24.424805594292337,0.07108936983735091,10.342082713871116,-3.758252083580407,-24.424805594292337,nan,0.0016811140691289648,0.06940825576822193,9.83820086738167,-24.145824557107005,0.06978674225292752,9.60399592468261,-4.633841022789797,-24.145824557107005,nan,250.5721144297444,4.53741108672739,0.0,11.067693155411698,55.223586675385334,46.0,46.0,,0.0002994032377993155,,,,,,,9.687199218352726,,0,7.625403103163544,12.194287027965016,inf,-inf,-0.34853644633368097,0.36951225011901534,-0.3606828861933196,0.402032946746292,inf,-inf,2.0778720703017446,0.18512760165926778,0.18512760165926778,0.18512760165926778,784,3.386218632985321,1.8325882619439726,2.028446922414569,,,-0.35793398850082775,9.710799337197473,0.5654925500676542,1.599166216262847,0.20389360636918852,0.0,0.0,9.644775524609306,9.691875153872093,0.6982375853479735,7.625403103163544,12.194287027965016,1.599166216262847,0.20389360636918852,5910
26,9.92300042716754,-24.61320616325622,0.06866819180683588,9.247371619576287,-5.374165924705556,-24.61320616325622,nan,0.0018048167324460336,0.06686337507438984,9.83820086738167,-24.145824557107005,0.06978674225292752,9.60399592468261,-4.633841022789797,-24.145824557107005,nan,213.8515921983835,4.559056553272112,0.0,10.686021973306186,46.90698386816426,46.0,46.0,,0.0002993564848674464,,,,,,,9.687199218352726,,0,7.625403103163544,12.194287027965016,inf,-inf,-0.30931327891834404,0.38687480030450216,-0.3922045816220877,0.4079873249890018,inf,-inf,2.1020929084966187,0.18425768442902718,0.18425768442902718,0.18425768442902718,784,3.386218632985321,1.8325882619439726,2.028446922414569,,,-0.35793398850082775,9.710799337197473,0.5654925500676542,1.599166216262847,0.20389360636918852,0.0,0.0,9.644775524609306,9.691875153872093,0.6982375853479735,7.625403103163544,12.194287027965016,1.599166216262847,0.20389360636918852,5910
27,9.693911715389957,-24.893743502864414,0.06632859468611128,8.229943084788957,-6.90356010799939,-24.893743502864414,nan,0.0019318204355464144,0.06439677425056488,9.83820086738167,-24.145824557107005,0.06978674225292752,9.60399592468261,-4.633841022789797,-24.145824557107005,nan,274.18100628097,4.52202858577296,0.0,10.147488118848491,60.63230275535812,46.0,46.0,,0.0002993079729973653,,,,,,,9.687199218352726,,0,7.625403103163544,12.194287027965016,inf,-inf,-0.405272962162858,0.4563178927650347,-0.43589077284730593,0.3807977781465962,inf,-inf,2.1266569684820045,0.18335881383716449,0.18335881383716449,0.18335881383716449,784,3.386218632985321,1.8325882619439726,2.028446922414569,,,-0.35793398850082775,9.710799337197473,0.5654925500676542,1.599166216262847,0.20389360636918852,0.0,0.0,9.644775524609306,9.691875153872093,0.6982375853479735,7.625403103163544,12.194287027965016,1.599166216262847,0.20389360636918852,5910
