epoch,train_data,train_phys,train_kl,train_state_reg,train_total,train_pde,train_bc,train_eta_prior,train_kl_only,test_data,test_phys,test_kl,test_state_reg,test_total,test_pde,test_bc,grad_mean_net,grad_vgp_eta,grad_vgp_lambda,grad_eta_log_shift,grad_ratio,vgp_updates,mean_updates,lr_mean_net,lr_vgp_eta,lr_vgp_lambda,mean_net_opt_kind,log10_eta_rmse,log10_eta_bias,log10_eta_r,rel_eta_rmse,eta_pred_mean,eta_ref_mean,mean_net_frozen,eta_min,eta_max,lambda_min,lambda_max,rux_min,rux_max,rvy_min,rvy_max,rh_min,rh_max,kernel_amplitude,kernel_length_scale,kernel_length_scale_x,kernel_length_scale_y,num_inducing,eta_post_var_mean,eta_post_std_mean,eta_post_std_p90,calibration_within_1sigma,calibration_within_2sigma,eta_log_shift,eta_median,eta_std,eta_max_over_min,eta_log10_range,eta_frac_at_floor,eta_frac_at_floor_grounded,eta_mean_grounded,eta_median_grounded,eta_min_grounded,eta_max_grounded
10,1.866029708127476,4404.746758486212,0.3776650284983118,0.0,4406.9904532228375,4404.746758486212,nan,0.0006616788341447698,0.3770033496641671,1.920822918985497,4175.1729869630235,0.3976396509841979,0.0,4177.491449532993,4175.1729869630235,nan,0.0,2230.264570307002,0.0,8814.187487996842,0.0,46.0,0.0,,0.00029903905101205734,,,,,,,12.329819323601653,,1,10.991291409533627,14.864699456840208,inf,-inf,-17.766960887908848,19.039227299576684,-14.714868421647044,15.771689260401965,inf,-inf,1.7505272552214715,0.20453637683688172,0.20453637683688172,0.20453637683688172,784,3.655024732642546,1.904527359342167,2.1115686647939746,,,-0.15154456308482717,12.235297684526525,0.5840061514831113,1.3524070014144893,0.13110741044318974,0.0,0.0,12.38410347922719,12.222578645637014,11.222253225539532,14.864699456840208
11,1.8715595224464423,4024.3594493289593,0.4143840008039908,0.0,4026.64539285221,4024.3594493289593,nan,0.0007972979346207577,0.41358670286936994,1.920822918985497,4175.1729869630235,0.3976396509841979,0.0,4177.491449532993,4175.1729869630235,nan,0.0,1999.3887494984122,0.0,8054.4008787670655,0.0,46.0,0.0,,0.0002988566316905992,,,,,,,12.329819323601653,,1,10.991291409533627,14.864699456840208,inf,-inf,-16.80136798993205,19.23045150330047,-14.13091886016118,14.93163390667594,inf,-inf,1.7324339100800608,0.2069160522104654,0.2069160522104654,0.2069160522104654,784,3.655024732642546,1.904527359342167,2.1115686647939746,,,-0.15154456308482717,12.235297684526525,0.5840061514831113,1.3524070014144893,0.13110741044318974,0.0,0.0,12.38410347922719,12.222578645637014,11.222253225539532,14.864699456840208
12,1.8674101947729946,3693.424265105525,0.45061973108097714,0.0,3695.7422950313794,3693.424265105525,nan,0.0009456702088439578,0.4496740608721331,1.920822918985497,4175.1729869630235,0.3976396509841979,0.0,4177.491449532993,4175.1729869630235,nan,0.0,1806.5538255249633,0.0,7393.503683862641,0.0,46.0,0.0,,0.00029865843686835924,,,,,,,12.329819323601653,,1,10.991291409533627,14.864699456840208,inf,-inf,-16.307651113197643,18.53207364664871,-13.450265492508377,13.634586373611375,inf,-inf,1.714464239257366,0.20939292128088582,0.20939292128088582,0.20939292128088582,784,3.655024732642546,1.904527359342167,2.1115686647939746,,,-0.15154456308482717,12.235297684526525,0.5840061514831113,1.3524070014144893,0.13110741044318974,0.0,0.0,12.38410347922719,12.222578645637014,11.222253225539532,14.864699456840208
13,1.8689263273023928,3396.559194250773,0.48452291094965433,0.0,3398.912643489025,3396.559194250773,nan,0.0011069391310527196,0.4834159718186016,1.920822918985497,4175.1729869630235,0.3976396509841979,0.0,4177.491449532993,4175.1729869630235,nan,0.0,1630.0646252903664,0.0,6800.672184963374,0.0,46.0,0.0,,0.00029844448827963323,,,,,,,12.329819323601653,,1,10.991291409533627,14.864699456840208,inf,-inf,-15.557619836047623,17.64223402964635,-12.831346829779434,12.854469379247641,inf,-inf,1.6972722090409684,0.21185524850035056,0.21185524850035056,0.21185524850035056,784,3.655024732642546,1.904527359342167,2.1115686647939746,,,-0.15154456308482717,12.235297684526525,0.5840061514831113,1.3524070014144893,0.13110741044318974,0.0,0.0,12.38410347922719,12.222578645637014,11.222253225539532,14.864699456840208
14,1.876506456215984,3129.7325070004076,0.5183823512015274,0.0,3132.127395807825,3129.7325070004076,nan,0.0012812496964669292,0.5171011015050605,1.920822918985497,4175.1729869630235,0.3976396509841979,0.0,4177.491449532993,4175.1729869630235,nan,0.0,1493.4648335005322,0.0,6267.740536179524,0.0,46.0,0.0,,0.0002982148093862949,,,,,,,12.329819323601653,,1,10.991291409533627,14.864699456840208,inf,-inf,-14.820563178388637,16.898290451420205,-12.531955756797293,11.933235845943184,inf,-inf,1.6810413505509487,0.21419256540385045,0.21419256540385045,0.21419256540385045,784,3.655024732642546,1.904527359342167,2.1115686647939746,,,-0.15154456308482717,12.235297684526525,0.5840061514831113,1.3524070014144893,0.13110741044318974,0.0,0.0,12.38410347922719,12.222578645637014,11.222253225539532,14.864699456840208
15,1.8589684148041115,2884.8121065600735,0.5549444379802392,0.0,2887.226019412858,2884.8121065600735,nan,0.0014687687955728583,0.5534756691846663,1.920822918985497,2808.9880598408427,0.5720557259732963,0.0,2811.4809384858013,2808.9880598408427,nan,0.0,1389.2777396455901,0.0,5778.659149672201,0.0,46.0,0.0,,0.00029796942537522314,,,,,,,11.237763484922601,,1,9.691088751278095,14.467695559271617,inf,-inf,-14.306470713083607,16.10795295968465,-11.876553712779128,10.935033843980039,inf,-inf,1.6656063314380014,0.21654461844629885,0.21654461844629885,0.21654461844629885,784,3.4536300727859985,1.8472565557461464,2.0954944042172143,,,-0.22010484088454016,11.120251457361732,0.7057220935554754,1.4928864991937636,0.17402679054645742,0.0,0.0,11.309659563462946,11.113250359079267,9.950057636842311,14.467695559271617
16,1.8606569387425491,2668.986065108503,0.5894480887359065,0.0,2671.4361701359817,2668.986065108503,nan,0.0016683800719912224,0.5877797086639153,1.920822918985497,2808.9880598408427,0.5720557259732963,0.0,2811.4809384858013,2808.9880598408427,nan,0.0,1271.9408117656299,0.0,5347.756186316999,0.0,46.0,0.0,,0.00029770836315553997,,,,,,,11.237763484922601,,1,9.691088751278095,14.467695559271617,inf,-inf,-13.76881974175372,15.707905292160744,-11.441573829502515,10.520952479909406,inf,-inf,1.6507982577568676,0.2189658923668859,0.2189658923668859,0.2189658923668859,784,3.4536300727859985,1.8472565557461464,2.0954944042172143,,,-0.22010484088454016,11.120251457361732,0.7057220935554754,1.4928864991937636,0.17402679054645742,0.0,0.0,11.309659563462946,11.113250359079267,9.950057636842311,14.467695559271617
17,1.8688719625968402,2470.659040037708,0.6218170266110874,0.0,2473.1497290269162,2470.659040037708,nan,0.0018806632994355255,0.6199363633116519,1.920822918985497,2808.9880598408427,0.5720557259732963,0.0,2811.4809384858013,2808.9880598408427,nan,0.0,1149.6920138878363,0.0,4951.664233673263,0.0,46.0,0.0,,0.0002974316513556598,,,,,,,11.237763484922601,,1,9.691088751278095,14.467695559271617,inf,-inf,-13.12564584857908,14.941839439892147,-11.031886618648445,9.582234170044144,inf,-inf,1.6363977810125612,0.2211961044233808,0.2211961044233808,0.2211961044233808,784,3.4536300727859985,1.8472565557461464,2.0954944042172143,,,-0.22010484088454016,11.120251457361732,0.7057220935554754,1.4928864991937636,0.17402679054645742,0.0,0.0,11.309659563462946,11.113250359079267,9.950057636842311,14.467695559271617
18,1.8727535952668846,2290.1406239974535,0.6579176736752185,0.0,2292.671295266395,2290.1406239974535,nan,0.0021052966166553236,0.6558123770585634,1.920822918985497,2808.9880598408427,0.5720557259732963,0.0,2811.4809384858013,2808.9880598408427,nan,0.0,1094.1488433430286,0.0,4591.280150721837,0.0,46.0,0.0,,0.0002971393203201496,,,,,,,11.237763484922601,,1,9.691088751278095,14.467695559271617,inf,-inf,-12.650700610083184,14.194709028050502,-10.540288450403544,8.9768290664011,inf,-inf,1.6227302275350701,0.22353004444694477,0.22353004444694477,0.22353004444694477,784,3.4536300727859985,1.8472565557461464,2.0954944042172143,,,-0.22010484088454016,11.120251457361732,0.7057220935554754,1.4928864991937636,0.17402679054645742,0.0,0.0,11.309659563462946,11.113250359079267,9.950057636842311,14.467695559271617
19,1.878639736168974,2124.6443854995123,0.6948319464222906,0.0,2127.2178571821037,2124.6443854995123,nan,0.002342349290599014,0.6924895971316919,1.920822918985497,2808.9880598408427,0.5720557259732963,0.0,2811.4809384858013,2808.9880598408427,nan,0.0,964.8786104721988,0.0,4260.810589074543,0.0,46.0,0.0,,0.00029683140210640173,,,,,,,11.237763484922601,,1,9.691088751278095,14.467695559271617,inf,-inf,-12.298977860944058,13.458931398392316,-10.144248157878682,8.672359552160176,inf,-inf,1.6093459676863913,0.2258755219738903,0.2258755219738903,0.2258755219738903,784,3.4536300727859985,1.8472565557461464,2.0954944042172143,,,-0.22010484088454016,11.120251457361732,0.7057220935554754,1.4928864991937636,0.17402679054645742,0.0,0.0,11.309659563462946,11.113250359079267,9.950057636842311,14.467695559271617
20,1.8724399117319823,1974.167214866557,0.7277224138207055,0.0,1976.7673771921097,1974.167214866557,nan,0.00259214796263421,0.7251302658580707,1.920822918985497,1942.3437865662122,0.7446029146137537,0.0,1945.0092123998115,1942.3437865662122,nan,0.0,939.4525862385218,0.0,3960.383686552996,0.0,46.0,0.0,,0.00029650793048111826,,,,,,,10.241336445793442,,1,8.585602529742385,13.857989302205436,inf,-inf,-11.959725773357999,12.668686479295038,-9.824628758476328,7.78710290302882,inf,-inf,1.5970505480823298,0.22810826377213603,0.22810826377213603,0.22810826377213603,784,3.2527442400731563,1.7890623724788246,2.0634598361761975,,,-0.28833672553912376,10.109554111005112,0.7790486313251265,1.6140963029907758,0.20792944278368264,0.0,0.0,10.324678440872244,10.103340629207828,8.875872392666544,13.857989302205436
21,1.8680894287116658,1837.644140026846,0.7633726537800171,0.0,1840.2756021093376,1837.644140026846,nan,0.002853390503426167,0.7605192632765909,1.920822918985497,1942.3437865662122,0.7446029146137537,0.0,1945.0092123998115,1942.3437865662122,nan,0.0,851.578620016701,0.0,3687.9295276669723,0.0,46.0,0.0,,0.0002961689409166081,,,,,,,10.241336445793442,,1,8.585602529742385,13.857989302205436,inf,-inf,-11.514823777638837,11.800653911815632,-9.319510719247782,7.041852736753171,inf,-inf,1.5852695878593503,0.2303252735853706,0.2303252735853706,0.2303252735853706,784,3.2527442400731563,1.7890623724788246,2.0634598361761975,,,-0.28833672553912376,10.109554111005112,0.7790486313251265,1.6140963029907758,0.20792944278368264,0.0,0.0,10.324678440872244,10.103340629207828,8.875872392666544,13.857989302205436
22,1.8711357357574572,1709.5554132632226,0.7944371587757588,0.0,1712.2209861577558,1709.5554132632226,nan,0.003128119093672232,0.7913090396820865,1.920822918985497,1942.3437865662122,0.7446029146137537,0.0,1945.0092123998115,1942.3437865662122,nan,0.0,794.7894007943032,0.0,3432.1637364239573,0.0,46.0,0.0,,0.0002958144705868971,,,,,,,10.241336445793442,,1,8.585602529742385,13.857989302205436,inf,-inf,-11.187638151346219,11.54722461604774,-9.076243239247855,6.808177130529151,inf,-inf,1.573642402606775,0.23240130751775248,0.23240130751775248,0.23240130751775248,784,3.2527442400731563,1.7890623724788246,2.0634598361761975,,,-0.28833672553912376,10.109554111005112,0.7790486313251265,1.6140963029907758,0.20792944278368264,0.0,0.0,10.324678440872244,10.103340629207828,8.875872392666544,13.857989302205436
23,1.867025470479847,1591.542857930052,0.8310136873262847,0.0,1594.240897087858,1591.542857930052,nan,0.003414944972429029,0.8275987423538558,1.920822918985497,1942.3437865662122,0.7446029146137537,0.0,1945.0092123998115,1942.3437865662122,nan,0.0,733.105784763968,0.0,3196.643636086138,0.0,46.0,0.0,,0.0002954445583636514,,,,,,,10.241336445793442,,1,8.585602529742385,13.857989302205436,inf,-inf,-10.897352241960963,10.600879649325053,-8.766394035178022,6.092700738812691,inf,-inf,1.5626497836512234,0.2344659444939831,0.2344659444939831,0.2344659444939831,784,3.2527442400731563,1.7890623724788246,2.0634598361761975,,,-0.28833672553912376,10.109554111005112,0.7790486313251265,1.6140963029907758,0.20792944278368264,0.0,0.0,10.324678440872244,10.103340629207828,8.875872392666544,13.857989302205436
24,1.874229515084471,1484.90156884127,0.8604769885231951,0.0,1487.6362753448777,1484.90156884127,nan,0.0037122264398328085,0.8567647620833619,1.920822918985497,1942.3437865662122,0.7446029146137537,0.0,1945.0092123998115,1942.3437865662122,nan,0.0,685.2597200745516,0.0,2983.71702694148,0.0,46.0,0.0,,0.00029505924481191474,,,,,,,10.241336445793442,,1,8.585602529742385,13.857989302205436,inf,-inf,-10.463357175586886,9.81196931818129,-8.460171936644164,5.842740308477931,inf,-inf,1.5523021174656395,0.23642199281591136,0.23642199281591136,0.23642199281591136,784,3.2527442400731563,1.7890623724788246,2.0634598361761975,,,-0.28833672553912376,10.109554111005112,0.7790486313251265,1.6140963029907758,0.20792944278368264,0.0,0.0,10.324678440872244,10.103340629207828,8.875872392666544,13.857989302205436
25,1.8706503140900756,1387.7646659934653,0.8954968197191108,0.0,1390.5308131272743,1387.7646659934653,nan,0.004021072449582197,0.8914757472695286,1.920822918985497,1365.8959278097918,0.9085645016745896,0.0,1368.725315230452,1365.8959278097918,nan,0.0,645.6505447590023,0.0,2789.9226503789673,0.0,46.0,0.0,,0.0002946585721856603,,,,,,,9.338198974341076,,1,7.640979438105982,13.755904179398822,inf,-inf,-10.312140968698914,9.142320882524134,-8.088968729354105,5.643827282350247,inf,-inf,1.5427085477689828,0.23832613257338192,0.23832613257338192,0.23832613257338192,784,3.0612837150462218,1.7322734277328184,2.027366423011433,,,-0.35615136495870203,9.194378646670895,0.8196696387438925,1.800280224652533,0.2553401109633726,0.0,0.0,9.430038797438437,9.190253566242014,7.883876458633387,13.755904179398822
26,1.8529967487289283,1294.8278000885693,0.9247189253295758,0.0,1297.6055157626279,1294.8278000885693,nan,0.004343470196072656,0.9203754551335027,1.920822918985497,1365.8959278097918,0.9085645016745896,0.0,1368.725315230452,1365.8959278097918,nan,0.0,597.154399097767,0.0,2604.4206289461117,0.0,46.0,0.0,,0.0002942425844231566,,,,,,,9.338198974341076,,1,7.640979438105982,13.755904179398822,inf,-inf,-9.868421728825687,8.736294080036,-7.843503500638847,5.439585302230841,inf,-inf,1.5330836372036838,0.2402860705113563,0.2402860705113563,0.2402860705113563,784,3.0612837150462218,1.7322734277328184,2.027366423011433,,,-0.35615136495870203,9.194378646670895,0.8196696387438925,1.800280224652533,0.2553401109633726,0.0,0.0,9.430038797438437,9.190253566242014,7.883876458633387,13.755904179398822
27,1.8585970761345578,1209.7037508215374,0.9553529204430375,0.0,1212.5177008181151,1209.7037508215374,nan,0.004675866807871789,0.950677053635166,1.920822918985497,1365.8959278097918,0.9085645016745896,0.0,1368.725315230452,1365.8959278097918,nan,0.0,563.1924394889426,0.0,2434.561419809779,0.0,46.0,0.0,,0.0002938113271421496,,,,,,,9.338198974341076,,1,7.640979438105982,13.755904179398822,inf,-inf,-9.644404898375278,8.150577634989162,-7.571759392669768,5.248564550350792,inf,-inf,1.5246955113117298,0.24202825083253307,0.24202825083253307,0.24202825083253307,784,3.0612837150462218,1.7322734277328184,2.027366423011433,,,-0.35615136495870203,9.194378646670895,0.8196696387438925,1.800280224652533,0.2553401109633726,0.0,0.0,9.430038797438437,9.190253566242014,7.883876458633387,13.755904179398822
28,1.8698892328305359,1132.3125185773756,0.9768584361991719,0.0,1135.1592662464052,1132.3125185773756,nan,0.005020893570894582,0.971837542628277,1.920822918985497,1365.8959278097918,0.9085645016745896,0.0,1368.725315230452,1365.8959278097918,nan,0.0,514.0828641507378,0.0,2280.0673162350363,0.0,46.0,0.0,,0.00029336484763486,,,,,,,9.338198974341076,,1,7.640979438105982,13.755904179398822,inf,-inf,-9.423350923617019,7.750065926525849,-7.362238967482625,5.058163218694676,inf,-inf,1.5161674323377605,0.2437297424946726,0.2437297424946726,0.2437297424946726,784,3.0612837150462218,1.7322734277328184,2.027366423011433,,,-0.35615136495870203,9.194378646670895,0.8196696387438925,1.800280224652533,0.2553401109633726,0.0,0.0,9.430038797438437,9.190253566242014,7.883876458633387,13.755904179398822
29,1.8721955519365003,1060.043770398858,1.0041675703855866,0.0,1062.92013352118,1060.043770398858,nan,0.005379105231715864,0.9987884651538704,1.920822918985497,1365.8959278097918,0.9085645016745896,0.0,1368.725315230452,1365.8959278097918,nan,0.0,487.6444869375631,0.0,2135.943230283502,0.0,46.0,0.0,,0.00029290319486279713,,,,,,,9.338198974341076,,1,7.640979438105982,13.755904179398822,inf,-inf,-9.116680477960204,7.268735148720607,-7.04027618783771,4.895709278763127,inf,-inf,1.508380939831718,0.24541651578781787,0.24541651578781787,0.24541651578781787,784,3.0612837150462218,1.7322734277328184,2.027366423011433,,,-0.35615136495870203,9.194378646670895,0.8196696387438925,1.800280224652533,0.2553401109633726,0.0,0.0,9.430038797438437,9.190253566242014,7.883876458633387,13.755904179398822
30,1.8775314655914987,990.9583198198884,1.0294999438045567,0.0,993.8653512292844,990.9583198198884,nan,0.005747970418516784,1.0237519733860396,1.920822918985497,974.3498399548057,1.038989983233071,0.0,977.3096528570243,974.3498399548057,nan,0.0,452.3263917203838,0.0,1998.0319305302269,0.0,46.0,0.0,,0.0002924264194513898,,,,,,,8.51974480097155,,1,6.795991637338536,13.38315472908548,inf,-inf,-8.842507308107235,6.722397372967691,-6.728163602579899,4.704651129290631,inf,-inf,1.501083482627076,0.24683457323080632,0.24683457323080632,0.24683457323080632,784,2.8794445043678634,1.676919134636554,1.9875982921302444,,,-0.4234611611405041,8.371726841304959,0.8383789924359878,1.969271806568412,0.2943056632919926,0.0,0.0,8.616509929669435,8.36929649683944,6.981968236975555,13.38315472908548
31,1.8779482301339179,930.4550775015471,1.0501692097480069,0.0,933.383194941429,930.4550775015471,nan,0.006129645656400125,1.0440395640916063,1.920822918985497,974.3498399548057,1.038989983233071,0.0,977.3096528570243,974.3498399548057,nan,0.0,420.6966038439789,0.0,1877.32458442128,0.0,46.0,0.0,,0.00029193457368443463,,,,,,,8.51974480097155,,1,6.795991637338536,13.38315472908548,inf,-inf,-8.662396274100717,6.061080610610291,-6.562658408454386,4.550688397465685,inf,-inf,1.4944426339790038,0.24841364621569761,0.24841364621569761,0.24841364621569761,784,2.8794445043678634,1.676919134636554,1.9875982921302444,,,-0.4234611611405041,8.371726841304959,0.8383789924359878,1.969271806568412,0.2943056632919926,0.0,0.0,8.616509929669435,8.36929649683944,6.981968236975555,13.38315472908548
